id,id_curva,indicador_codigo,sexo_codigo,edad_valor,percentil_codigo,percentil,valor
594,1,BMI,M,100,P75,75.0,16.963
595,1,BMI,M,100,P85,85.0,17.659
596,1,BMI,M,100,P90,90.0,18.172
597,1,BMI,M,100,P95,95.0,19.008
598,1,BMI,M,100,P97,97.0,19.605
599,1,BMI,M,100,P99,99.0,20.874
600,1,BMI,M,100,P999,99.9,23.627
601,1,BMI,M,101,P01,0.1,12.386
602,1,BMI,M,101,P1,1.0,13.059
603,1,BMI,M,101,P3,3.0,13.497
604,1,BMI,M,101,P5,5.0,13.745
605,1,BMI,M,101,P10,10.0,14.149
606,1,BMI,M,101,P15,15.0,14.44
607,1,BMI,M,101,P25,25.0,14.898
608,1,BMI,M,101,P50,50.0,15.86
609,1,BMI,M,101,P75,75.0,16.996
610,1,BMI,M,101,P85,85.0,17.698
611,1,BMI,M,101,P90,90.0,18.216
612,1,BMI,M,101,P95,95.0,19.061
613,1,BMI,M,101,P97,97.0,19.666
614,1,BMI,M,101,P99,99.0,20.953
615,1,BMI,M,101,P999,99.9,23.756
616,1,BMI,M,102,P01,0.1,12.4
617,1,BMI,M,102,P1,1.0,13.074
618,1,BMI,M,102,P3,3.0,13.513
619,1,BMI,M,102,P5,5.0,13.761
620,1,BMI,M,102,P10,10.0,14.167
621,1,BMI,M,102,P15,15.0,14.459
622,1,BMI,M,102,P25,25.0,14.919
623,1,BMI,M,102,P50,50.0,15.886
624,1,BMI,M,102,P75,75.0,17.03
625,1,BMI,M,102,P85,85.0,17.738
626,1,BMI,M,102,P90,90.0,18.261
627,1,BMI,M,102,P95,95.0,19.115
628,1,BMI,M,102,P97,97.0,19.727
629,1,BMI,M,102,P99,99.0,21.033
630,1,BMI,M,102,P999,99.9,23.89
631,1,BMI,M,103,P01,0.1,12.414
632,1,BMI,M,103,P1,1.0,13.089
633,1,BMI,M,103,P3,3.0,13.529
634,1,BMI,M,103,P5,5.0,13.778
635,1,BMI,M,103,P10,10.0,14.185
636,1,BMI,M,103,P15,15.0,14.478
637,1,BMI,M,103,P25,25.0,14.94
638,1,BMI,M,103,P50,50.0,15.912
639,1,BMI,M,103,P75,75.0,17.064
640,1,BMI,M,103,P85,85.0,17.778
641,1,BMI,M,103,P90,90.0,18.306
642,1,BMI,M,103,P95,95.0,19.17
643,1,BMI,M,103,P97,97.0,19.789
644,1,BMI,M,103,P99,99.0,21.114
645,1,BMI,M,103,P999,99.9,24.024
646,1,BMI,M,104,P01,0.1,12.428
647,1,BMI,M,104,P1,1.0,13.104
648,1,BMI,M,104,P3,3.0,13.545
649,1,BMI,M,104,P5,5.0,13.795
650,1,BMI,M,104,P10,10.0,14.203
651,1,BMI,M,104,P15,15.0,14.497
652,1,BMI,M,104,P25,25.0,14.961
653,1,BMI,M,104,P50,50.0,15.938
654,1,BMI,M,104,P75,75.0,17.099
655,1,BMI,M,104,P85,85.0,17.818
656,1,BMI,M,104,P90,90.0,18.352
657,1,BMI,M,104,P95,95.0,19.225
658,1,BMI,M,104,P97,97.0,19.852
659,1,BMI,M,104,P99,99.0,21.196
660,1,BMI,M,104,P999,99.9,24.161
661,1,BMI,M,105,P01,0.1,12.442
662,1,BMI,M,105,P1,1.0,13.12
663,1,BMI,M,105,P3,3.0,13.562
664,1,BMI,M,105,P5,5.0,13.812
665,1,BMI,M,105,P10,10.0,14.222
666,1,BMI,M,105,P15,15.0,14.517
667,1,BMI,M,105,P25,25.0,14.983
668,1,BMI,M,105,P50,50.0,15.965
669,1,BMI,M,105,P75,75.0,17.134
670,1,BMI,M,105,P85,85.0,17.86
671,1,BMI,M,105,P90,90.0,18.399
672,1,BMI,M,105,P95,95.0,19.281
673,1,BMI,M,105,P97,97.0,19.916
674,1,BMI,M,105,P99,99.0,21.278
675,1,BMI,M,105,P999,99.9,24.3
676,1,BMI,M,106,P01,0.1,12.457
677,1,BMI,M,106,P1,1.0,13.135
678,1,BMI,M,106,P3,3.0,13.579
679,1,BMI,M,106,P5,5.0,13.83
680,1,BMI,M,106,P10,10.0,14.241
681,1,BMI,M,106,P15,15.0,14.537
682,1,BMI,M,106,P25,25.0,15.005
683,1,BMI,M,106,P50,50.0,15.992
684,1,BMI,M,106,P75,75.0,17.17
685,1,BMI,M,106,P85,85.0,17.902
686,1,BMI,M,106,P90,90.0,18.446
687,1,BMI,M,106,P95,95.0,19.338
688,1,BMI,M,106,P97,97.0,19.981
689,1,BMI,M,106,P99,99.0,21.363
690,1,BMI,M,106,P999,99.9,24.442
691,1,BMI,M,107,P01,0.1,12.472
692,1,BMI,M,107,P1,1.0,13.152
693,1,BMI,M,107,P3,3.0,13.596
694,1,BMI,M,107,P5,5.0,13.848
695,1,BMI,M,107,P10,10.0,14.26
696,1,BMI,M,107,P15,15.0,14.558
697,1,BMI,M,107,P25,25.0,15.028
698,1,BMI,M,107,P50,50.0,16.02
699,1,BMI,M,107,P75,75.0,17.206
700,1,BMI,M,107,P85,85.0,17.944
701,1,BMI,M,107,P90,90.0,18.493
702,1,BMI,M,107,P95,95.0,19.395
703,1,BMI,M,107,P97,97.0,20.046
704,1,BMI,M,107,P99,99.0,21.448
705,1,BMI,M,107,P999,99.9,24.585
706,1,BMI,M,108,P01,0.1,12.487
707,1,BMI,M,108,P1,1.0,13.168
708,1,BMI,M,108,P3,3.0,13.614
709,1,BMI,M,108,P5,5.0,13.866
710,1,BMI,M,108,P10,10.0,14.28
711,1,BMI,M,108,P15,15.0,14.579
712,1,BMI,M,108,P25,25.0,15.051
713,1,BMI,M,108,P50,50.0,16.049
714,1,BMI,M,108,P75,75.0,17.243
715,1,BMI,M,108,P85,85.0,17.987
716,1,BMI,M,108,P90,90.0,18.542
717,1,BMI,M,108,P95,95.0,19.453
718,1,BMI,M,108,P97,97.0,20.112
719,1,BMI,M,108,P99,99.0,21.534
720,1,BMI,M,108,P999,99.9,24.731
721,1,BMI,M,109,P01,0.1,12.502
722,1,BMI,M,109,P1,1.0,13.185
723,1,BMI,M,109,P3,3.0,13.632
724,1,BMI,M,109,P5,5.0,13.885
725,1,BMI,M,109,P10,10.0,14.3
726,1,BMI,M,109,P15,15.0,14.6
727,1,BMI,M,109,P25,25.0,15.074
728,1,BMI,M,109,P50,50.0,16.078
729,1,BMI,M,109,P75,75.0,17.28
730,1,BMI,M,109,P85,85.0,18.031
731,1,BMI,M,109,P90,90.0,18.591
732,1,BMI,M,109,P95,95.0,19.513
733,1,BMI,M,109,P97,97.0,20.18
734,1,BMI,M,109,P99,99.0,21.622
735,1,BMI,M,109,P999,99.9,24.879
736,1,BMI,M,110,P01,0.1,12.518
737,1,BMI,M,110,P1,1.0,13.202
738,1,BMI,M,110,P3,3.0,13.65
739,1,BMI,M,110,P5,5.0,13.904
740,1,BMI,M,110,P10,10.0,14.321
741,1,BMI,M,110,P15,15.0,14.622
742,1,BMI,M,110,P25,25.0,15.098
743,1,BMI,M,110,P50,50.0,16.108
744,1,BMI,M,110,P75,75.0,17.319
745,1,BMI,M,110,P85,85.0,18.076
746,1,BMI,M,110,P90,90.0,18.641
747,1,BMI,M,110,P95,95.0,19.573
748,1,BMI,M,110,P97,97.0,20.248
749,1,BMI,M,110,P99,99.0,21.711
750,1,BMI,M,110,P999,99.9,25.029
751,1,BMI,M,111,P01,0.1,12.534
752,1,BMI,M,111,P1,1.0,13.22
753,1,BMI,M,111,P3,3.0,13.669
754,1,BMI,M,111,P5,5.0,13.924
755,1,BMI,M,111,P10,10.0,14.343
756,1,BMI,M,111,P15,15.0,14.645
757,1,BMI,M,111,P25,25.0,15.123
758,1,BMI,M,111,P50,50.0,16.138
759,1,BMI,M,111,P75,75.0,17.357
760,1,BMI,M,111,P85,85.0,18.121
761,1,BMI,M,111,P90,90.0,18.692
762,1,BMI,M,111,P95,95.0,19.634
763,1,BMI,M,111,P97,97.0,20.317
764,1,BMI,M,111,P99,99.0,21.801
765,1,BMI,M,111,P999,99.9,25.182
766,1,BMI,M,112,P01,0.1,12.55
767,1,BMI,M,112,P1,1.0,13.238
768,1,BMI,M,112,P3,3.0,13.689
769,1,BMI,M,112,P5,5.0,13.944
770,1,BMI,M,112,P10,10.0,14.364
771,1,BMI,M,112,P15,15.0,14.668
772,1,BMI,M,112,P25,25.0,15.149
773,1,BMI,M,112,P50,50.0,16.169
774,1,BMI,M,112,P75,75.0,17.397
775,1,BMI,M,112,P85,85.0,18.168
776,1,BMI,M,112,P90,90.0,18.744
777,1,BMI,M,112,P95,95.0,19.696
778,1,BMI,M,112,P97,97.0,20.388
779,1,BMI,M,112,P99,99.0,21.892
780,1,BMI,M,112,P999,99.9,25.337
781,1,BMI,M,113,P01,0.1,12.567
782,1,BMI,M,113,P1,1.0,13.256
783,1,BMI,M,113,P3,3.0,13.708
784,1,BMI,M,113,P5,5.0,13.965
785,1,BMI,M,113,P10,10.0,14.387
786,1,BMI,M,113,P15,15.0,14.691
787,1,BMI,M,113,P25,25.0,15.175
788,1,BMI,M,113,P50,50.0,16.201
789,1,BMI,M,113,P75,75.0,17.438
790,1,BMI,M,113,P85,85.0,18.215
791,1,BMI,M,113,P90,90.0,18.797
792,1,BMI,M,113,P95,95.0,19.759
793,1,BMI,M,113,P97,97.0,20.459
794,1,BMI,M,113,P99,99.0,21.985
795,1,BMI,M,113,P999,99.9,25.495
796,1,BMI,M,114,P01,0.1,12.584
797,1,BMI,M,114,P1,1.0,13.275
798,1,BMI,M,114,P3,3.0,13.729
799,1,BMI,M,114,P5,5.0,13.986
800,1,BMI,M,114,P10,10.0,14.41
801,1,BMI,M,114,P15,15.0,14.716
802,1,BMI,M,114,P25,25.0,15.201
803,1,BMI,M,114,P50,50.0,16.233
804,1,BMI,M,114,P75,75.0,17.479
805,1,BMI,M,114,P85,85.0,18.263
806,1,BMI,M,114,P90,90.0,18.85
807,1,BMI,M,114,P95,95.0,19.823
808,1,BMI,M,114,P97,97.0,20.531
809,1,BMI,M,114,P99,99.0,22.078
810,1,BMI,M,114,P999,99.9,25.654
811,1,BMI,M,115,P01,0.1,12.602
812,1,BMI,M,115,P1,1.0,13.295
813,1,BMI,M,115,P3,3.0,13.75
814,1,BMI,M,115,P5,5.0,14.008
815,1,BMI,M,115,P10,10.0,14.433
816,1,BMI,M,115,P15,15.0,14.741
817,1,BMI,M,115,P25,25.0,15.228
818,1,BMI,M,115,P50,50.0,16.266
819,1,BMI,M,115,P75,75.0,17.521
820,1,BMI,M,115,P85,85.0,18.311
821,1,BMI,M,115,P90,90.0,18.905
822,1,BMI,M,115,P95,95.0,19.887
823,1,BMI,M,115,P97,97.0,20.605
824,1,BMI,M,115,P99,99.0,22.173
825,1,BMI,M,115,P999,99.9,25.814
826,1,BMI,M,116,P01,0.1,12.62
827,1,BMI,M,116,P1,1.0,13.315
828,1,BMI,M,116,P3,3.0,13.771
829,1,BMI,M,116,P5,5.0,14.031
830,1,BMI,M,116,P10,10.0,14.458
831,1,BMI,M,116,P15,15.0,14.766
832,1,BMI,M,116,P25,25.0,15.256
833,1,BMI,M,116,P50,50.0,16.3
834,1,BMI,M,116,P75,75.0,17.564
835,1,BMI,M,116,P85,85.0,18.361
836,1,BMI,M,116,P90,90.0,18.96
837,1,BMI,M,116,P95,95.0,19.953
838,1,BMI,M,116,P97,97.0,20.679
839,1,BMI,M,116,P99,99.0,22.269
840,1,BMI,M,116,P999,99.9,25.977
841,1,BMI,M,117,P01,0.1,12.639
842,1,BMI,M,117,P1,1.0,13.336
843,1,BMI,M,117,P3,3.0,13.794
844,1,BMI,M,117,P5,5.0,14.054
845,1,BMI,M,117,P10,10.0,14.483
846,1,BMI,M,117,P15,15.0,14.793
847,1,BMI,M,117,P25,25.0,15.285
848,1,BMI,M,117,P50,50.0,16.335
849,1,BMI,M,117,P75,75.0,17.608
850,1,BMI,M,117,P85,85.0,18.412
851,1,BMI,M,117,P90,90.0,19.016
852,1,BMI,M,117,P95,95.0,20.02
853,1,BMI,M,117,P97,97.0,20.754
854,1,BMI,M,117,P99,99.0,22.366
855,1,BMI,M,117,P999,99.9,26.142
856,1,BMI,M,118,P01,0.1,12.658
857,1,BMI,M,118,P1,1.0,13.357
858,1,BMI,M,118,P3,3.0,13.816
859,1,BMI,M,118,P5,5.0,14.078
860,1,BMI,M,118,P10,10.0,14.508
861,1,BMI,M,118,P15,15.0,14.82
862,1,BMI,M,118,P25,25.0,15.314
863,1,BMI,M,118,P50,50.0,16.37
864,1,BMI,M,118,P75,75.0,17.652
865,1,BMI,M,118,P85,85.0,18.462
866,1,BMI,M,118,P90,90.0,19.073
867,1,BMI,M,118,P95,95.0,20.087
868,1,BMI,M,118,P97,97.0,20.83
869,1,BMI,M,118,P99,99.0,22.463
870,1,BMI,M,118,P999,99.9,26.306
871,1,BMI,M,119,P01,0.1,12.677
872,1,BMI,M,119,P1,1.0,13.379
873,1,BMI,M,119,P3,3.0,13.84
874,1,BMI,M,119,P5,5.0,14.102
875,1,BMI,M,119,P10,10.0,14.534
876,1,BMI,M,119,P15,15.0,14.847
877,1,BMI,M,119,P25,25.0,15.344
878,1,BMI,M,119,P50,50.0,16.406
879,1,BMI,M,119,P75,75.0,17.697
880,1,BMI,M,119,P85,85.0,18.515
881,1,BMI,M,119,P90,90.0,19.13
882,1,BMI,M,119,P95,95.0,20.155
883,1,BMI,M,119,P97,97.0,20.907
884,1,BMI,M,119,P99,99.0,22.562
885,1,BMI,M,119,P999,99.9,26.474
886,1,BMI,M,120,P01,0.1,12.697
887,1,BMI,M,120,P1,1.0,13.401
888,1,BMI,M,120,P3,3.0,13.863
889,1,BMI,M,120,P5,5.0,14.127
890,1,BMI,M,120,P10,10.0,14.561
891,1,BMI,M,120,P15,15.0,14.875
892,1,BMI,M,120,P25,25.0,15.375
893,1,BMI,M,120,P50,50.0,16.443
894,1,BMI,M,120,P75,75.0,17.743
895,1,BMI,M,120,P85,85.0,18.568
896,1,BMI,M,120,P90,90.0,19.189
897,1,BMI,M,120,P95,95.0,20.225
898,1,BMI,M,120,P97,97.0,20.985
899,1,BMI,M,120,P99,99.0,22.662
900,1,BMI,M,120,P999,99.9,26.644
901,1,BMI,M,121,P01,0.1,12.718
902,1,BMI,M,121,P1,1.0,13.423
903,1,BMI,M,121,P3,3.0,13.888
904,1,BMI,M,121,P5,5.0,14.152
905,1,BMI,M,121,P10,10.0,14.588
906,1,BMI,M,121,P15,15.0,14.904
907,1,BMI,M,121,P25,25.0,15.406
908,1,BMI,M,121,P50,50.0,16.481
909,1,BMI,M,121,P75,75.0,17.79
910,1,BMI,M,121,P85,85.0,18.621
911,1,BMI,M,121,P90,90.0,19.248
912,1,BMI,M,121,P95,95.0,20.294
913,1,BMI,M,121,P97,97.0,21.063
914,1,BMI,M,121,P99,99.0,22.762
915,1,BMI,M,121,P999,99.9,26.814
916,1,BMI,M,122,P01,0.1,12.738
917,1,BMI,M,122,P1,1.0,13.446
918,1,BMI,M,122,P3,3.0,13.913
919,1,BMI,M,122,P5,5.0,14.178
920,1,BMI,M,122,P10,10.0,14.616
921,1,BMI,M,122,P15,15.0,14.933
922,1,BMI,M,122,P25,25.0,15.438
923,1,BMI,M,122,P50,50.0,16.519
924,1,BMI,M,122,P75,75.0,17.837
925,1,BMI,M,122,P85,85.0,18.675
926,1,BMI,M,122,P90,90.0,19.308
927,1,BMI,M,122,P95,95.0,20.365
928,1,BMI,M,122,P97,97.0,21.142
929,1,BMI,M,122,P99,99.0,22.864
930,1,BMI,M,122,P999,99.9,26.985
931,1,BMI,M,123,P01,0.1,12.76
932,1,BMI,M,123,P1,1.0,13.47
933,1,BMI,M,123,P3,3.0,13.938
934,1,BMI,M,123,P5,5.0,14.205
935,1,BMI,M,123,P10,10.0,14.644
936,1,BMI,M,123,P15,15.0,14.963
937,1,BMI,M,123,P25,25.0,15.471
938,1,BMI,M,123,P50,50.0,16.558
939,1,BMI,M,123,P75,75.0,17.886
940,1,BMI,M,123,P85,85.0,18.73
941,1,BMI,M,123,P90,90.0,19.369
942,1,BMI,M,123,P95,95.0,20.436
943,1,BMI,M,123,P97,97.0,21.223
944,1,BMI,M,123,P99,99.0,22.966
945,1,BMI,M,123,P999,99.9,27.158
946,1,BMI,M,124,P01,0.1,12.781
947,1,BMI,M,124,P1,1.0,13.494
948,1,BMI,M,124,P3,3.0,13.964
949,1,BMI,M,124,P5,5.0,14.232
950,1,BMI,M,124,P10,10.0,14.673
951,1,BMI,M,124,P15,15.0,14.994
952,1,BMI,M,124,P25,25.0,15.504
953,1,BMI,M,124,P50,50.0,16.597
954,1,BMI,M,124,P75,75.0,17.935
955,1,BMI,M,124,P85,85.0,18.786
956,1,BMI,M,124,P90,90.0,19.431
957,1,BMI,M,124,P95,95.0,20.509
958,1,BMI,M,124,P97,97.0,21.304
959,1,BMI,M,124,P99,99.0,23.069
960,1,BMI,M,124,P999,99.9,27.332
961,1,BMI,M,125,P01,0.1,12.803
962,1,BMI,M,125,P1,1.0,13.519
963,1,BMI,M,125,P3,3.0,13.99
964,1,BMI,M,125,P5,5.0,14.259
965,1,BMI,M,125,P10,10.0,14.703
966,1,BMI,M,125,P15,15.0,15.025
967,1,BMI,M,125,P25,25.0,15.538
968,1,BMI,M,125,P50,50.0,16.638
969,1,BMI,M,125,P75,75.0,17.984
970,1,BMI,M,125,P85,85.0,18.843
971,1,BMI,M,125,P90,90.0,19.493
972,1,BMI,M,125,P95,95.0,20.581
973,1,BMI,M,125,P97,97.0,21.385
974,1,BMI,M,125,P99,99.0,23.173
975,1,BMI,M,125,P999,99.9,27.505
976,1,BMI,M,126,P01,0.1,12.826
977,1,BMI,M,126,P1,1.0,13.544
978,1,BMI,M,126,P3,3.0,14.017
979,1,BMI,M,126,P5,5.0,14.287
980,1,BMI,M,126,P10,10.0,14.733
981,1,BMI,M,126,P15,15.0,15.056
982,1,BMI,M,126,P25,25.0,15.572
983,1,BMI,M,126,P50,50.0,16.679
984,1,BMI,M,126,P75,75.0,18.035
985,1,BMI,M,126,P85,85.0,18.9
986,1,BMI,M,126,P90,90.0,19.556
987,1,BMI,M,126,P95,95.0,20.656
988,1,BMI,M,126,P97,97.0,21.468
989,1,BMI,M,126,P99,99.0,23.278
990,1,BMI,M,126,P999,99.9,27.682
991,1,BMI,M,127,P01,0.1,12.849
992,1,BMI,M,127,P1,1.0,13.569
993,1,BMI,M,127,P3,3.0,14.045
994,1,BMI,M,127,P5,5.0,14.316
995,1,BMI,M,127,P10,10.0,14.764
996,1,BMI,M,127,P15,15.0,15.089
997,1,BMI,M,127,P25,25.0,15.607
998,1,BMI,M,127,P50,50.0,16.72
999,1,BMI,M,127,P75,75.0,18.086
1000,1,BMI,M,127,P85,85.0,18.958
1001,1,BMI,M,127,P90,90.0,19.62
1002,1,BMI,M,127,P95,95.0,20.73
1003,1,BMI,M,127,P97,97.0,21.551
1004,1,BMI,M,127,P99,99.0,23.383
1005,1,BMI,M,127,P999,99.9,27.857
1006,1,BMI,M,128,P01,0.1,12.872
1007,1,BMI,M,128,P1,1.0,13.596
1008,1,BMI,M,128,P3,3.0,14.073
1009,1,BMI,M,128,P5,5.0,14.346
1010,1,BMI,M,128,P10,10.0,14.796
1011,1,BMI,M,128,P15,15.0,15.122
1012,1,BMI,M,128,P25,25.0,15.643
1013,1,BMI,M,128,P50,50.0,16.763
1014,1,BMI,M,128,P75,75.0,18.138
1015,1,BMI,M,128,P85,85.0,19.017
1016,1,BMI,M,128,P90,90.0,19.685
1017,1,BMI,M,128,P95,95.0,20.805
1018,1,BMI,M,128,P97,97.0,21.635
1019,1,BMI,M,128,P99,99.0,23.488
1020,1,BMI,M,128,P999,99.9,28.032
1021,1,BMI,M,129,P01,0.1,12.896
1022,1,BMI,M,129,P1,1.0,13.622
1023,1,BMI,M,129,P3,3.0,14.102
1024,1,BMI,M,129,P5,5.0,14.376
1025,1,BMI,M,129,P10,10.0,14.828
1026,1,BMI,M,129,P15,15.0,15.156
1027,1,BMI,M,129,P25,25.0,15.679
1028,1,BMI,M,129,P50,50.0,16.806
1029,1,BMI,M,129,P75,75.0,18.191
1030,1,BMI,M,129,P85,85.0,19.077
1031,1,BMI,M,129,P90,90.0,19.75
1032,1,BMI,M,129,P95,95.0,20.881
1033,1,BMI,M,129,P97,97.0,21.72
1034,1,BMI,M,129,P99,99.0,23.595
1035,1,BMI,M,129,P999,99.9,28.21
1036,1,BMI,M,130,P01,0.1,12.92
1037,1,BMI,M,130,P1,1.0,13.649
1038,1,BMI,M,130,P3,3.0,14.131
1039,1,BMI,M,130,P5,5.0,14.406
1040,1,BMI,M,130,P10,10.0,14.86
1041,1,BMI,M,130,P15,15.0,15.19
1042,1,BMI,M,130,P25,25.0,15.717
1043,1,BMI,M,130,P50,50.0,16.85
1044,1,BMI,M,130,P75,75.0,18.244
1045,1,BMI,M,130,P85,85.0,19.137
1046,1,BMI,M,130,P90,90.0,19.816
1047,1,BMI,M,130,P95,95.0,20.958
1048,1,BMI,M,130,P97,97.0,21.805
1049,1,BMI,M,130,P99,99.0,23.702
1050,1,BMI,M,130,P999,99.9,28.387
1051,1,BMI,M,131,P01,0.1,12.945
1052,1,BMI,M,131,P1,1.0,13.677
1053,1,BMI,M,131,P3,3.0,14.161
1054,1,BMI,M,131,P5,5.0,14.437
1055,1,BMI,M,131,P10,10.0,14.893
1056,1,BMI,M,131,P15,15.0,15.225
1057,1,BMI,M,131,P25,25.0,15.754
1058,1,BMI,M,131,P50,50.0,16.894
1059,1,BMI,M,131,P75,75.0,18.298
1060,1,BMI,M,131,P85,85.0,19.198
1061,1,BMI,M,131,P90,90.0,19.883
1062,1,BMI,M,131,P95,95.0,21.035
1063,1,BMI,M,131,P97,97.0,21.891
1064,1,BMI,M,131,P99,99.0,23.81
1065,1,BMI,M,131,P999,99.9,28.564
1066,1,BMI,M,132,P01,0.1,12.97
1067,1,BMI,M,132,P1,1.0,13.705
1068,1,BMI,M,132,P3,3.0,14.191
1069,1,BMI,M,132,P5,5.0,14.469
1070,1,BMI,M,132,P10,10.0,14.927
1071,1,BMI,M,132,P15,15.0,15.26
1072,1,BMI,M,132,P25,25.0,15.793
1073,1,BMI,M,132,P50,50.0,16.939
1074,1,BMI,M,132,P75,75.0,18.353
1075,1,BMI,M,132,P85,85.0,19.26
1076,1,BMI,M,132,P90,90.0,19.95
1077,1,BMI,M,132,P95,95.0,21.113
1078,1,BMI,M,132,P97,97.0,21.977
1079,1,BMI,M,132,P99,99.0,23.917
1080,1,BMI,M,132,P999,99.9,28.74
1081,1,BMI,M,133,P01,0.1,12.996
1082,1,BMI,M,133,P1,1.0,13.734
1083,1,BMI,M,133,P3,3.0,14.222
1084,1,BMI,M,133,P5,5.0,14.501
1085,1,BMI,M,133,P10,10.0,14.962
1086,1,BMI,M,133,P15,15.0,15.296
1087,1,BMI,M,133,P25,25.0,15.832
1088,1,BMI,M,133,P50,50.0,16.985
1089,1,BMI,M,133,P75,75.0,18.408
1090,1,BMI,M,133,P85,85.0,19.322
1091,1,BMI,M,133,P90,90.0,20.018
1092,1,BMI,M,133,P95,95.0,21.191
1093,1,BMI,M,133,P97,97.0,22.064
1094,1,BMI,M,133,P99,99.0,24.025
1095,1,BMI,M,133,P999,99.9,28.916
1096,1,BMI,M,134,P01,0.1,13.022
1097,1,BMI,M,134,P1,1.0,13.763
1098,1,BMI,M,134,P3,3.0,14.253
1099,1,BMI,M,134,P5,5.0,14.533
1100,1,BMI,M,134,P10,10.0,14.996
1101,1,BMI,M,134,P15,15.0,15.333
1102,1,BMI,M,134,P25,25.0,15.871
1103,1,BMI,M,134,P50,50.0,17.031
1104,1,BMI,M,134,P75,75.0,18.464
1105,1,BMI,M,134,P85,85.0,19.385
1106,1,BMI,M,134,P90,90.0,20.087
1107,1,BMI,M,134,P95,95.0,21.27
1108,1,BMI,M,134,P97,97.0,22.151
1109,1,BMI,M,134,P99,99.0,24.134
1110,1,BMI,M,134,P999,99.9,29.093
1111,1,BMI,M,135,P01,0.1,13.048
1112,1,BMI,M,135,P1,1.0,13.792
1113,1,BMI,M,135,P3,3.0,14.285
1114,1,BMI,M,135,P5,5.0,14.566
1115,1,BMI,M,135,P10,10.0,15.032
1116,1,BMI,M,135,P15,15.0,15.37
1117,1,BMI,M,135,P25,25.0,15.911
1118,1,BMI,M,135,P50,50.0,17.078
1119,1,BMI,M,135,P75,75.0,18.521
1120,1,BMI,M,135,P85,85.0,19.449
1121,1,BMI,M,135,P90,90.0,20.156
1122,1,BMI,M,135,P95,95.0,21.35
1123,1,BMI,M,135,P97,97.0,22.239
1124,1,BMI,M,135,P99,99.0,24.242
1125,1,BMI,M,135,P999,99.9,29.267
1126,1,BMI,M,136,P01,0.1,13.075
1127,1,BMI,M,136,P1,1.0,13.822
1128,1,BMI,M,136,P3,3.0,14.317
1129,1,BMI,M,136,P5,5.0,14.6
1130,1,BMI,M,136,P10,10.0,15.068
1131,1,BMI,M,136,P15,15.0,15.408
1132,1,BMI,M,136,P25,25.0,15.952
1133,1,BMI,M,136,P50,50.0,17.126
1134,1,BMI,M,136,P75,75.0,18.578
1135,1,BMI,M,136,P85,85.0,19.513
1136,1,BMI,M,136,P90,90.0,20.226
1137,1,BMI,M,136,P95,95.0,21.43
1138,1,BMI,M,136,P97,97.0,22.327
1139,1,BMI,M,136,P99,99.0,24.351
1140,1,BMI,M,136,P999,99.9,29.442
1141,1,BMI,M,137,P01,0.1,13.102
1142,1,BMI,M,137,P1,1.0,13.853
1143,1,BMI,M,137,P3,3.0,14.35
1144,1,BMI,M,137,P5,5.0,14.634
1145,1,BMI,M,137,P10,10.0,15.105
1146,1,BMI,M,137,P15,15.0,15.447
1147,1,BMI,M,137,P25,25.0,15.993
1148,1,BMI,M,137,P50,50.0,17.175
1149,1,BMI,M,137,P75,75.0,18.636
1150,1,BMI,M,137,P85,85.0,19.578
1151,1,BMI,M,137,P90,90.0,20.296
1152,1,BMI,M,137,P95,95.0,21.51
1153,1,BMI,M,137,P97,97.0,22.416
1154,1,BMI,M,137,P99,99.0,24.46
1155,1,BMI,M,137,P999,99.9,29.614
1156,1,BMI,M,138,P01,0.1,13.13
1157,1,BMI,M,138,P1,1.0,13.884
1158,1,BMI,M,138,P3,3.0,14.383
1159,1,BMI,M,138,P5,5.0,14.669
1160,1,BMI,M,138,P10,10.0,15.142
1161,1,BMI,M,138,P15,15.0,15.486
1162,1,BMI,M,138,P25,25.0,16.035
1163,1,BMI,M,138,P50,50.0,17.224
1164,1,BMI,M,138,P75,75.0,18.695
1165,1,BMI,M,138,P85,85.0,19.643
1166,1,BMI,M,138,P90,90.0,20.367
1167,1,BMI,M,138,P95,95.0,21.591
1168,1,BMI,M,138,P97,97.0,22.505
1169,1,BMI,M,138,P99,99.0,24.569
1170,1,BMI,M,138,P999,99.9,29.787
1171,1,BMI,M,139,P01,0.1,13.157
1172,1,BMI,M,139,P1,1.0,13.915
1173,1,BMI,M,139,P3,3.0,14.417
1174,1,BMI,M,139,P5,5.0,14.704
1175,1,BMI,M,139,P10,10.0,15.179
1176,1,BMI,M,139,P15,15.0,15.525
1177,1,BMI,M,139,P25,25.0,16.078
1178,1,BMI,M,139,P50,50.0,17.273
1179,1,BMI,M,139,P75,75.0,18.754
1180,1,BMI,M,139,P85,85.0,19.71
1181,1,BMI,M,139,P90,90.0,20.439
1182,1,BMI,M,139,P95,95.0,21.673
1183,1,BMI,M,139,P97,97.0,22.595
1184,1,BMI,M,139,P99,99.0,24.679
1185,1,BMI,M,139,P999,99.9,29.959
1186,1,BMI,M,140,P01,0.1,13.186
1187,1,BMI,M,140,P1,1.0,13.947
1188,1,BMI,M,140,P3,3.0,14.452
1189,1,BMI,M,140,P5,5.0,14.741
1190,1,BMI,M,140,P10,10.0,15.218
1191,1,BMI,M,140,P15,15.0,15.566
