indicador_codigo,sexo_codigo,meses,l,m,s,stdev,p01,p1,p3,p5,p10,p15,p25,p50,p75,p85,p90,p95,p97,p99,source
PESO_EDAD,M,82,-0.4207,22.4837,0.13686,,15.234,16.676,17.609,18.133,18.983,19.59,20.537,22.484,24.703,26.025,26.977,28.483,29.525,31.646,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,83,-0.4305,22.6872,0.13722,,15.368,16.822,17.762,18.291,19.15,19.762,20.719,22.687,24.934,26.273,27.24,28.767,29.826,31.983,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,84,-0.4402,22.8915,0.13759,,15.503,16.968,17.916,18.449,19.316,19.935,20.901,22.892,25.167,26.524,27.504,29.054,30.13,32.323,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,85,-0.4499,23.0968,0.13797,,15.637,17.114,18.07,18.608,19.483,20.108,21.084,23.097,25.4,26.776,27.77,29.344,30.436,32.666,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,86,-0.4594,23.3029,0.13838,,15.771,17.259,18.224,18.767,19.65,20.281,21.268,23.303,25.635,27.03,28.038,29.636,30.746,33.014,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,87,-0.4688,23.5101,0.1388,,15.904,17.405,18.378,18.926,19.818,20.455,21.452,23.51,25.872,27.286,28.309,29.931,31.059,33.366,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,88,-0.4781,23.7182,0.13923,,16.038,17.551,18.532,19.085,19.986,20.629,21.636,23.718,26.11,27.543,28.581,30.229,31.375,33.722,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,89,-0.4873,23.9272,0.13969,,16.171,17.696,18.686,19.244,20.154,20.803,21.821,23.927,26.35,27.803,28.856,30.53,31.695,34.083,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,90,-0.4964,24.1371,0.14016,,16.304,17.842,18.841,19.404,20.322,20.978,22.007,24.137,26.591,28.065,29.134,30.833,32.017,34.448,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,91,-0.5053,24.3479,0.14065,,16.437,17.987,18.995,19.563,20.49,21.153,22.193,24.348,26.834,28.328,29.413,31.139,32.343,34.817,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,92,-0.5142,24.5595,0.14117,,16.569,18.131,19.148,19.722,20.658,21.328,22.379,24.56,27.078,28.594,29.695,31.449,32.674,35.192,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,93,-0.5229,24.7722,0.1417,,16.7,18.276,19.302,19.882,20.827,21.504,22.566,24.772,27.324,28.862,29.98,31.762,33.007,35.571,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,94,-0.5315,24.9858,0.14226,,16.831,18.42,19.456,20.041,20.995,21.679,22.754,24.986,27.572,29.132,30.267,32.079,33.345,35.956,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,95,-0.5399,25.2005,0.14284,,16.962,18.564,19.609,20.2,21.164,21.855,22.941,25.2,27.821,29.405,30.558,32.398,33.687,36.346,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,96,-0.5482,25.4163,0.14344,,17.092,18.708,19.763,20.359,21.333,22.031,23.13,25.416,28.073,29.68,30.85,32.722,34.033,36.742,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,97,-0.5564,25.6332,0.14407,,17.221,18.851,19.916,20.518,21.502,22.208,23.319,25.633,28.326,29.957,31.147,33.05,34.384,37.145,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,98,-0.5644,25.8513,0.14472,,17.35,18.994,20.069,20.677,21.671,22.385,23.508,25.851,28.582,30.238,31.446,33.381,34.74,37.553,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,99,-0.5722,26.0706,0.14539,,17.478,19.137,20.222,20.836,21.84,22.562,23.698,26.071,28.839,30.52,31.748,33.716,35.099,37.967,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,100,-0.5799,26.2911,0.14608,,17.606,19.28,20.375,20.995,22.01,22.74,23.889,26.291,29.099,30.806,32.053,34.055,35.464,38.387,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,101,-0.5873,26.5128,0.14679,,17.734,19.422,20.528,21.154,22.18,22.918,24.08,26.513,29.36,31.093,32.362,34.398,35.832,38.813,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,102,-0.5946,26.7358,0.14752,,17.861,19.564,20.681,21.313,22.35,23.096,24.272,26.736,29.624,31.384,32.673,34.745,36.206,39.245,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,103,-0.6017,26.9602,0.14828,,17.987,19.706,20.833,21.473,22.521,23.275,24.465,26.96,29.89,31.678,32.989,35.097,36.585,39.686,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,104,-0.6085,27.1861,0.14905,,18.114,19.848,20.986,21.632,22.692,23.454,24.659,27.186,30.158,31.974,33.307,35.453,36.969,40.131,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,105,-0.6152,27.4137,0.14984,,18.24,19.99,21.14,21.793,22.863,23.635,24.853,27.414,30.429,32.274,33.629,35.814,37.358,40.584,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,106,-0.6216,27.6432,0.15066,,18.365,20.132,21.293,21.953,23.036,23.816,25.049,27.643,30.703,32.578,33.956,36.18,37.753,41.046,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,107,-0.6278,27.875,0.15149,,18.492,20.274,21.448,22.114,23.209,23.998,25.247,27.875,30.98,32.885,34.287,36.551,38.155,41.515,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,108,-0.6337,28.1092,0.15233,,18.618,20.418,21.603,22.277,23.384,24.182,25.446,28.109,31.26,33.196,34.622,36.927,38.562,41.99,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,109,-0.6393,28.3459,0.15319,,18.745,20.562,21.759,22.44,23.56,24.368,25.647,28.346,31.544,33.512,34.962,37.309,38.975,42.475,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,110,-0.6446,28.5854,0.15406,,18.872,20.707,21.917,22.605,23.737,24.555,25.85,28.585,31.831,33.832,35.307,37.697,39.395,42.967,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,111,-0.6496,28.8277,0.15493,,19.001,20.853,22.076,22.772,23.917,24.744,26.056,28.828,32.122,34.155,35.656,38.089,39.82,43.465,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,112,-0.6543,29.0731,0.15581,,19.13,21.001,22.236,22.94,24.098,24.936,26.263,29.073,32.417,34.484,36.01,38.488,40.252,43.972,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,113,-0.6585,29.3217,0.1567,,19.26,21.149,22.398,23.11,24.282,25.129,26.474,29.322,32.716,34.817,36.369,38.892,40.69,44.487,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,114,-0.6624,29.5736,0.1576,,19.39,21.299,22.561,23.281,24.467,25.325,26.687,29.574,33.02,35.155,36.734,39.303,41.135,45.01,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,115,-0.6659,29.8289,0.1585,,19.522,21.451,22.727,23.455,24.655,25.523,26.902,29.829,33.327,35.497,37.104,39.719,41.587,45.54,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,116,-0.6689,30.0877,0.1594,,19.655,21.604,22.894,23.631,24.845,25.724,27.121,30.088,33.639,35.844,37.479,40.141,42.044,46.076,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,117,-0.6714,30.3501,0.16031,,19.789,21.758,23.063,23.808,25.037,25.927,27.342,30.35,33.956,36.197,37.859,40.569,42.508,46.621,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,118,-0.6735,30.616,0.16122,,19.924,21.914,23.234,23.987,25.231,26.133,27.566,30.616,34.276,36.554,38.245,41.003,42.978,47.173,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,119,-0.6752,30.8854,0.16213,,20.06,22.071,23.406,24.169,25.428,26.341,27.793,30.885,34.601,36.916,38.635,41.443,43.455,47.732,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
PESO_EDAD,M,120,-0.6764,31.1586,0.16305,,20.196,22.23,23.581,24.352,25.627,26.551,28.023,31.159,34.931,37.283,39.032,41.889,43.938,48.299,hfa-boys-perc-who2007-exp_07eb5053-9a09-4910-aa6b-c7fb28012ce6.xlsx:wfa_boys_perc_WHO2007_exp
TALLA_EDAD,F,61,1.0,109.6016,0.04355,4.7731,94.851,98.498,100.624,101.75,103.485,104.655,106.382,109.602,112.821,114.549,115.719,117.453,118.579,120.706,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,62,1.0,110.1258,0.04364,4.8059,95.274,98.946,101.087,102.221,103.967,105.145,106.884,110.126,113.367,115.107,116.285,118.031,119.165,121.306,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,63,1.0,110.6451,0.04373,4.8385,95.693,99.389,101.545,102.686,104.444,105.63,107.382,110.645,113.909,115.66,116.846,118.604,119.745,121.901,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,64,1.0,111.1596,0.04382,4.871,96.107,99.828,101.998,103.147,104.917,106.111,107.874,111.16,114.445,116.208,117.402,119.172,120.321,122.491,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,65,1.0,111.6696,0.0439,4.9023,96.52,100.265,102.449,103.606,105.387,106.589,108.363,111.67,114.976,116.751,117.952,119.733,120.89,123.074,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,66,1.0,112.1753,0.04399,4.9346,96.926,100.696,102.894,104.059,105.851,107.061,108.847,112.175,115.504,117.29,118.499,120.292,121.456,123.655,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,67,1.0,112.6767,0.04407,4.9657,97.332,101.125,103.337,104.509,106.313,107.53,109.327,112.677,116.026,117.823,119.04,120.844,122.016,124.229,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,68,1.0,113.174,0.04415,4.9966,97.733,101.55,103.776,104.955,106.771,107.995,109.804,113.174,116.544,118.353,119.577,121.393,122.572,124.798,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,69,1.0,113.6672,0.04423,5.0275,98.131,101.971,104.212,105.398,107.224,108.457,110.276,113.667,117.058,118.878,120.11,121.937,123.123,125.363,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,70,1.0,114.1565,0.04431,5.0583,98.525,102.389,104.643,105.836,107.674,108.914,110.745,114.156,117.568,119.399,120.639,122.477,123.67,125.924,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,71,1.0,114.6421,0.04439,5.089,98.916,102.803,105.071,106.272,108.12,109.368,111.21,114.642,118.075,119.916,121.164,123.013,124.213,126.481,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,72,1.0,115.1244,0.04447,5.1196,99.304,103.214,105.496,106.703,108.563,109.818,111.671,115.124,118.578,120.431,121.685,123.545,124.753,127.034,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,73,1.0,115.6039,0.04454,5.149,99.692,103.626,105.92,107.135,109.005,110.267,112.131,115.604,119.077,120.94,122.203,124.073,125.288,127.582,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,74,1.0,116.0812,0.04461,5.1784,100.079,104.034,106.342,107.564,109.445,110.714,112.588,116.081,119.574,121.448,122.718,124.599,125.821,128.128,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,75,1.0,116.5568,0.04469,5.2089,100.46,104.439,106.76,107.989,109.881,111.158,113.043,116.557,120.07,121.956,123.232,125.125,126.354,128.675,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,76,1.0,117.0311,0.04475,5.2371,100.847,104.848,107.181,108.417,110.319,111.603,113.499,117.031,120.563,122.459,123.743,125.645,126.881,129.215,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,77,1.0,117.5044,0.04482,5.2665,101.23,105.253,107.599,108.842,110.755,112.046,113.952,117.504,121.057,122.963,124.254,126.167,127.41,129.756,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,78,1.0,117.9769,0.04489,5.296,101.611,105.657,108.016,109.266,111.19,112.488,114.405,117.977,121.549,123.466,124.764,126.688,127.938,130.297,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,79,1.0,118.4489,0.04495,5.3243,101.996,106.063,108.435,109.691,111.626,112.931,114.858,118.449,122.04,123.967,125.272,127.207,128.463,130.835,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,80,1.0,118.9208,0.04502,5.3538,102.376,106.466,108.851,110.115,112.06,113.372,115.31,118.921,122.532,124.47,125.782,127.727,128.99,131.376,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,81,1.0,119.3926,0.04508,5.3822,102.76,106.872,109.27,110.54,112.495,113.814,115.762,119.393,123.023,124.971,126.29,128.246,129.515,131.914,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,82,1.0,119.8648,0.04514,5.4107,103.144,107.278,109.688,110.965,112.931,114.257,116.215,119.865,123.514,125.473,126.799,128.765,130.041,132.452,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,83,1.0,120.3374,0.0452,5.4393,103.529,107.684,110.107,111.391,113.367,114.7,116.669,120.337,124.006,125.975,127.308,129.284,130.568,132.991,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,84,1.0,120.8105,0.04525,5.4667,103.917,108.093,110.529,111.819,113.805,115.145,117.123,120.81,124.498,126.476,127.816,129.802,131.092,133.528,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,85,1.0,121.2843,0.04531,5.4954,104.302,108.5,110.949,112.245,114.242,115.589,117.578,121.284,124.991,126.98,128.327,130.323,131.62,134.068,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,86,1.0,121.7587,0.04536,5.523,104.691,108.91,111.371,112.674,114.681,116.035,118.034,121.759,125.484,127.483,128.837,130.843,132.146,134.607,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,87,1.0,122.2338,0.04542,5.5519,105.077,109.318,111.792,113.102,115.119,116.48,118.489,122.234,125.978,127.988,129.349,131.366,132.676,135.149,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,88,1.0,122.7098,0.04547,5.5796,105.467,109.73,112.216,113.532,115.559,116.927,118.946,122.71,126.473,128.493,129.86,131.887,133.204,135.69,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,89,1.0,123.1868,0.04551,5.6062,105.862,110.145,112.643,113.965,116.002,117.376,119.405,123.187,126.968,128.997,130.371,132.408,133.731,136.229,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,90,1.0,123.6646,0.04556,5.6342,106.254,110.558,113.068,114.397,116.444,117.825,119.864,123.665,127.465,129.504,130.885,132.932,134.261,136.772,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,91,1.0,124.1435,0.04561,5.6622,106.646,110.971,113.494,114.83,116.887,118.275,120.324,124.144,127.963,130.012,131.4,133.457,134.793,137.316,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,92,1.0,124.6234,0.04565,5.6891,107.043,111.389,113.923,115.266,117.333,118.727,120.786,124.623,128.461,130.52,131.914,133.981,135.323,137.858,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,93,1.0,125.1045,0.04569,5.716,107.441,111.807,114.354,115.702,117.779,119.18,121.249,125.104,128.96,131.029,132.43,134.507,135.855,138.402,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,94,1.0,125.5869,0.04573,5.7431,107.839,112.226,114.785,116.14,118.227,119.635,121.713,125.587,129.461,131.539,132.947,135.033,136.388,138.947,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,95,1.0,126.0706,0.04577,5.7703,108.239,112.647,115.218,116.579,118.676,120.09,122.179,126.071,129.963,132.051,133.465,135.562,136.923,139.494,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,96,1.0,126.5558,0.04581,5.7975,108.64,113.069,115.652,117.02,119.126,120.547,122.645,126.556,130.466,132.565,133.986,136.092,137.46,140.043,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,97,1.0,127.0424,0.04585,5.8249,109.042,113.492,116.087,117.461,119.577,121.005,123.114,127.042,130.971,133.08,134.507,136.623,137.998,140.593,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,98,1.0,127.5304,0.04588,5.8511,109.449,113.919,116.526,117.906,120.032,121.466,123.584,127.53,131.477,133.595,135.029,137.155,138.535,141.142,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,99,1.0,128.0199,0.04591,5.8774,109.857,114.347,116.966,118.352,120.488,121.928,124.056,128.02,131.984,134.111,135.552,137.687,139.074,141.693,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,100,1.0,128.5109,0.04594,5.9038,110.267,114.777,117.407,118.8,120.945,122.392,124.529,128.511,132.493,134.63,136.077,138.222,139.615,142.245,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,101,1.0,129.0035,0.04597,5.9303,110.678,115.208,117.85,119.249,121.404,122.857,125.004,129.004,133.003,135.15,136.603,138.758,140.157,142.799,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,102,1.0,129.4975,0.046,5.9569,111.089,115.64,118.294,119.699,121.863,123.324,125.48,129.498,133.515,135.671,137.132,139.296,140.701,143.355,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,103,1.0,129.9932,0.04602,5.9823,111.507,116.076,118.742,120.153,122.327,123.793,125.958,129.993,134.028,136.193,137.66,139.833,141.245,143.91,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,104,1.0,130.4904,0.04604,6.0078,111.925,116.514,119.191,120.608,122.791,124.264,126.438,130.49,134.543,136.717,138.19,140.372,141.79,144.467,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,105,1.0,130.9891,0.04607,6.0347,112.341,116.95,119.639,121.063,123.255,124.735,126.919,130.989,135.059,137.244,138.723,140.915,142.339,145.028,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,106,1.0,131.4895,0.04608,6.059,112.766,117.394,120.094,121.523,123.725,125.21,127.403,131.49,135.576,137.769,139.254,141.456,142.885,145.585,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,107,1.0,131.9912,0.0461,6.0848,113.188,117.836,120.547,121.983,124.193,125.685,127.887,131.991,136.095,138.298,139.789,142.0,143.435,146.147,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,108,1.0,132.4944,0.04612,6.1106,113.611,118.279,121.002,122.443,124.663,126.161,128.373,132.494,136.616,138.828,140.326,142.546,143.987,146.71,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,109,1.0,132.9989,0.04613,6.1352,114.04,118.726,121.46,122.907,125.136,126.64,128.861,132.999,137.137,139.358,140.862,143.09,144.538,147.272,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,110,1.0,133.5046,0.04614,6.1599,114.469,119.175,121.919,123.372,125.61,127.12,129.35,133.505,137.659,139.889,141.399,143.637,145.09,147.835,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,111,1.0,134.0118,0.04615,6.1846,114.9,119.624,122.38,123.839,126.086,127.602,129.84,134.012,138.183,140.422,141.938,144.185,145.644,148.399,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,112,1.0,134.5202,0.04616,6.2095,115.332,120.075,122.842,124.307,126.562,128.085,130.332,134.52,138.708,140.956,142.478,144.734,146.199,148.966,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,113,1.0,135.0299,0.04616,6.233,115.769,120.53,123.307,124.778,127.042,128.57,130.826,135.03,139.234,141.49,143.018,145.282,146.753,149.53,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,114,1.0,135.541,0.04617,6.2579,116.203,120.983,123.771,125.248,127.521,129.055,131.32,135.541,139.762,142.027,143.561,145.834,147.311,150.099,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,115,1.0,136.0533,0.04617,6.2816,116.642,121.44,124.239,125.721,128.003,129.543,131.816,136.053,140.29,142.564,144.103,146.386,147.868,150.666,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,116,1.0,136.567,0.04616,6.3039,117.086,121.902,124.711,126.198,128.488,130.033,132.315,136.567,140.819,143.101,144.646,146.936,148.423,151.232,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,117,1.0,137.0821,0.04616,6.3277,117.528,122.362,125.181,126.674,128.973,130.524,132.814,137.082,141.35,143.64,145.191,147.49,148.983,151.803,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,118,1.0,137.5987,0.04616,6.3516,117.971,122.823,125.653,127.151,129.459,131.016,133.315,137.599,141.883,144.182,145.739,148.046,149.545,152.375,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,119,1.0,138.1167,0.04615,6.3741,118.419,123.288,126.128,127.632,129.948,131.51,133.817,138.117,142.416,144.723,146.285,148.601,150.105,152.945,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
TALLA_EDAD,F,120,1.0,138.6363,0.04614,6.3967,118.869,123.755,126.605,128.115,130.439,132.007,134.322,138.636,142.951,145.266,146.834,149.158,150.667,153.517,hfa-girls-perc-who2007-exp.xlsx:hfa_girls_perc_WHO2007_exp
