ref_code,sexo,edad_meses,edad_dias,medida_cm,l,m,s,stdev,p01,p1,p3,p5,p10,p15,p25,p50,p75,p85,p90,p95,p97,p99,p999,source_file
LHFA,F,,1701,,1,107.2159,0.04296,,92.982,96.501,98.553,99.64,101.313,102.442,104.109,107.216,110.323,111.99,113.119,114.792,115.879,117.931,121.449,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1702,,1,107.2339,0.04296,,92.998,96.517,98.57,99.656,101.33,102.459,104.127,107.234,110.341,112.009,113.138,114.811,115.898,117.951,121.47,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1703,,1,107.2519,0.04297,,93.01,96.531,98.584,99.671,101.346,102.475,104.143,107.252,110.36,112.028,113.158,114.832,115.92,117.973,121.494,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1704,,1,107.2698,0.04297,,93.026,96.547,98.601,99.688,101.363,102.492,104.161,107.27,110.379,112.047,113.177,114.852,115.939,117.993,121.514,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1705,,1,107.2878,0.04298,,93.038,96.56,98.615,99.703,101.378,102.509,104.178,107.288,110.398,112.067,113.197,114.873,115.961,118.015,121.538,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1706,,1,107.3057,0.04298,,93.054,96.577,98.631,99.72,101.395,102.526,104.195,107.306,110.416,112.086,113.216,114.892,115.98,118.035,121.558,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1707,,1,107.3237,0.04299,,93.066,96.59,98.646,99.735,101.411,102.542,104.212,107.324,110.436,112.106,113.237,114.913,116.001,118.057,121.582,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1708,,1,107.3416,0.04299,,93.081,96.606,98.662,99.751,101.428,102.559,104.229,107.342,110.454,112.124,113.255,114.932,116.021,118.077,121.602,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1709,,1,107.3596,0.04299,,93.097,96.623,98.679,99.768,101.445,102.576,104.247,107.36,110.473,112.143,113.274,114.951,116.04,118.097,121.622,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1710,,1,107.3775,0.043,,93.109,96.636,98.693,99.783,101.46,102.592,104.263,107.378,110.492,112.163,113.295,114.972,116.062,118.119,121.646,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1711,,1,107.3954,0.043,,93.125,96.652,98.71,99.799,101.477,102.609,104.281,107.395,110.51,112.182,113.314,114.991,116.081,118.138,121.666,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1712,,1,107.4133,0.04301,,93.137,96.666,98.724,99.814,101.493,102.625,104.297,107.413,110.529,112.201,113.334,115.012,116.102,118.161,121.69,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1713,,1,107.4312,0.04301,,93.152,96.682,98.741,99.831,101.51,102.642,104.315,107.431,110.548,112.22,113.353,115.031,116.122,118.18,121.71,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1714,,1,107.4492,0.04301,,93.168,96.698,98.757,99.848,101.527,102.659,104.332,107.449,110.566,112.239,113.372,115.051,116.141,118.2,121.73,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1715,,1,107.4671,0.04302,,93.18,96.712,98.772,99.863,101.542,102.675,104.349,107.467,110.585,112.259,113.392,115.072,116.162,118.222,121.754,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1716,,1,107.4849,0.04302,,93.196,96.728,98.788,99.879,101.559,102.692,104.366,107.485,110.604,112.277,113.411,115.091,116.182,118.242,121.774,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1717,,1,107.5028,0.04303,,93.208,96.741,98.803,99.894,101.575,102.708,104.383,107.503,110.623,112.297,113.431,115.112,116.203,118.264,121.798,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1718,,1,107.5207,0.04303,,93.223,96.758,98.819,99.911,101.591,102.726,104.4,107.521,110.641,112.316,113.45,115.131,116.222,118.284,121.818,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1719,,1,107.5386,0.04303,,93.239,96.774,98.835,99.927,101.608,102.743,104.417,107.539,110.66,112.335,113.469,115.15,116.242,118.304,121.838,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1720,,1,107.5565,0.04304,,93.251,96.787,98.85,99.942,101.624,102.759,104.434,107.557,110.679,112.354,113.489,115.171,116.263,118.326,121.862,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1721,,1,107.5743,0.04304,,93.267,96.803,98.866,99.959,101.641,102.776,104.451,107.574,110.697,112.373,113.508,115.19,116.282,118.345,121.882,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1722,,1,107.5922,0.04305,,93.279,96.817,98.881,99.973,101.656,102.792,104.468,107.592,110.716,112.393,113.528,115.211,116.304,118.367,121.906,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1723,,1,107.61,0.04305,,93.294,96.833,98.897,99.99,101.673,102.809,104.485,107.61,110.735,112.411,113.547,115.23,116.323,118.387,121.926,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1724,,1,107.6279,0.04305,,93.31,96.849,98.913,100.007,101.69,102.826,104.503,107.628,110.753,112.43,113.566,115.249,116.342,118.407,121.946,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1725,,1,107.6457,0.04306,,93.322,96.863,98.928,100.021,101.705,102.842,104.519,107.646,110.772,112.45,113.586,115.27,116.364,118.429,121.97,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1726,,1,107.6636,0.04306,,93.337,96.879,98.944,100.038,101.722,102.859,104.537,107.664,110.791,112.468,113.605,115.289,116.383,118.449,121.99,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1727,,1,107.6814,0.04307,,93.349,96.892,98.959,100.053,101.738,102.875,104.553,107.681,110.81,112.488,113.625,115.31,116.404,118.471,122.013,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1728,,1,107.6992,0.04307,,93.365,96.908,98.975,100.069,101.755,102.892,104.571,107.699,110.828,112.507,113.644,115.329,116.423,118.49,122.034,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1729,,1,107.717,0.04308,,93.377,96.922,98.989,100.084,101.77,102.907,104.587,107.717,110.847,112.527,113.664,115.35,116.445,118.512,122.057,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1730,,1,107.7349,0.04308,,93.392,96.938,99.006,100.101,101.787,102.925,104.604,107.735,110.865,112.545,113.683,115.369,116.464,118.532,122.077,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1731,,1,107.7527,0.04308,,93.408,96.954,99.022,100.117,101.804,102.942,104.622,107.753,110.884,112.564,113.702,115.388,116.483,118.552,122.098,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1732,,1,107.7705,0.04309,,93.42,96.967,99.036,100.132,101.819,102.957,104.638,107.771,110.903,112.584,113.722,115.409,116.505,118.574,122.121,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1733,,1,107.7883,0.04309,,93.435,96.983,99.053,100.149,101.836,102.974,104.656,107.788,110.921,112.602,113.741,115.428,116.524,118.593,122.141,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1734,,1,107.806,0.0431,,93.447,96.997,99.067,100.163,101.851,102.99,104.672,107.806,110.94,112.622,113.761,115.449,116.545,118.615,122.165,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1735,,1,107.8238,0.0431,,93.463,97.013,99.083,100.18,101.868,103.007,104.689,107.824,110.958,112.64,113.779,115.468,116.564,118.635,122.185,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1736,,1,107.8416,0.0431,,93.478,97.029,99.1,100.196,101.885,103.024,104.707,107.842,110.977,112.659,113.798,115.487,116.583,118.654,122.205,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1737,,1,107.8594,0.04311,,93.49,97.042,99.114,100.211,101.9,103.04,104.723,107.859,110.996,112.679,113.818,115.508,116.605,118.676,122.228,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1738,,1,107.8772,0.04311,,93.506,97.058,99.13,100.228,101.917,103.057,104.74,107.877,111.014,112.697,113.837,115.527,116.624,118.696,122.249,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1739,,1,107.8949,0.04312,,93.518,97.072,99.145,100.242,101.933,103.073,104.757,107.895,111.033,112.717,113.857,115.547,116.645,118.718,122.272,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1740,,1,107.9127,0.04312,,93.533,97.088,99.161,100.259,101.949,103.09,104.774,107.913,111.051,112.735,113.876,115.567,116.664,118.738,122.292,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1741,,1,107.9304,0.04312,,93.549,97.104,99.177,100.275,101.966,103.107,104.791,107.93,111.069,112.754,113.895,115.585,116.684,118.757,122.312,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1742,,1,107.9482,0.04313,,93.561,97.117,99.192,100.29,101.982,103.123,104.808,107.948,111.088,112.774,113.915,115.606,116.705,118.779,122.336,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1743,,1,107.9659,0.04313,,93.576,97.133,99.208,100.307,101.998,103.14,104.825,107.966,111.107,112.792,113.934,115.625,116.724,118.799,122.356,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1744,,1,107.9836,0.04314,,93.588,97.147,99.222,100.321,102.014,103.155,104.842,107.984,111.126,112.812,113.954,115.646,116.745,118.821,122.379,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1745,,1,108.0014,0.04314,,93.603,97.163,99.238,100.338,102.03,103.172,104.859,108.001,111.144,112.83,113.972,115.665,116.764,118.84,122.399,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1746,,1,108.0191,0.04314,,93.619,97.178,99.255,100.354,102.047,103.189,104.876,108.019,111.162,112.849,113.991,115.684,116.783,118.86,122.419,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1747,,1,108.0368,0.04315,,93.631,97.192,99.269,100.369,102.062,103.205,104.892,108.037,111.181,112.868,114.011,115.705,116.805,118.882,122.443,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1748,,1,108.0545,0.04315,,93.646,97.208,99.285,100.385,102.079,103.222,104.91,108.055,111.199,112.887,114.03,115.724,116.824,118.901,122.463,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1749,,1,108.0722,0.04316,,93.658,97.221,99.299,100.4,102.095,103.238,104.926,108.072,111.218,112.907,114.05,115.744,116.845,118.923,122.486,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1750,,1,108.0899,0.04316,,93.673,97.237,99.316,100.416,102.111,103.255,104.943,108.09,111.237,112.925,114.069,115.763,116.864,118.943,122.506,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1751,,1,108.1076,0.04316,,93.689,97.253,99.332,100.433,102.128,103.272,104.96,108.108,111.255,112.944,114.087,115.782,116.883,118.962,122.526,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1752,,1,108.1253,0.04317,,93.701,97.266,99.346,100.448,102.143,103.287,104.977,108.125,111.274,112.963,114.107,115.803,116.904,118.984,122.55,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1753,,1,108.143,0.04317,,93.716,97.282,99.362,100.464,102.16,103.304,104.994,108.143,111.292,112.982,114.126,115.822,116.924,119.004,122.57,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1754,,1,108.1607,0.04318,,93.728,97.296,99.377,100.479,102.175,103.32,105.011,108.161,111.311,113.001,114.146,115.843,116.945,119.026,122.593,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1755,,1,108.1783,0.04318,,93.743,97.312,99.393,100.495,102.192,103.337,105.028,108.178,111.329,113.02,114.165,115.862,116.964,119.045,122.613,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1756,,1,108.196,0.04318,,93.759,97.328,99.409,100.511,102.209,103.354,105.045,108.196,111.347,113.038,114.183,115.881,116.983,119.064,122.633,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1757,,1,108.2137,0.04319,,93.771,97.341,99.423,100.526,102.224,103.37,105.061,108.214,111.366,113.058,114.203,115.901,117.004,119.086,122.657,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1758,,1,108.2313,0.04319,,93.786,97.357,99.44,100.542,102.241,103.386,105.078,108.231,111.384,113.076,114.222,115.92,117.023,119.106,122.677,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1759,,1,108.249,0.0432,,93.798,97.37,99.454,100.557,102.256,103.402,105.095,108.249,111.403,113.096,114.242,115.941,117.044,119.128,122.7,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1760,,1,108.2666,0.0432,,93.813,97.386,99.47,100.573,102.273,103.419,105.112,108.267,111.421,113.114,114.261,115.96,117.063,119.147,122.72,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1761,,1,108.2842,0.04321,,93.825,97.399,99.484,100.588,102.288,103.435,105.128,108.284,111.44,113.134,114.281,115.98,117.084,119.169,122.743,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1762,,1,108.3019,0.04321,,93.84,97.415,99.5,100.604,102.305,103.452,105.145,108.302,111.458,113.152,114.299,115.999,117.103,119.189,122.763,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1763,,1,108.3195,0.04321,,93.856,97.431,99.516,100.621,102.321,103.468,105.163,108.32,111.476,113.171,114.318,116.018,117.123,119.208,122.783,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1764,,1,108.3371,0.04322,,93.868,97.444,99.531,100.635,102.336,103.484,105.179,108.337,111.495,113.19,114.338,116.039,117.144,119.23,122.807,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1765,,1,108.3547,0.04322,,93.883,97.46,99.547,100.652,102.353,103.501,105.196,108.355,111.513,113.208,114.356,116.058,117.163,119.249,122.827,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1766,,1,108.3723,0.04323,,93.895,97.474,99.561,100.666,102.368,103.517,105.212,108.372,111.532,113.228,114.376,116.078,117.184,119.271,122.85,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1767,,1,108.3899,0.04323,,93.91,97.489,99.577,100.683,102.385,103.533,105.229,108.39,111.55,113.246,114.395,116.097,117.203,119.29,122.87,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1768,,1,108.4075,0.04323,,93.925,97.505,99.593,100.699,102.402,103.55,105.247,108.408,111.568,113.265,114.413,116.116,117.222,119.31,122.89,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1769,,1,108.4251,0.04324,,93.937,97.518,99.607,100.714,102.417,103.566,105.263,108.425,111.587,113.284,114.433,116.137,117.243,119.332,122.913,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1770,,1,108.4427,0.04324,,93.952,97.534,99.624,100.73,102.433,103.583,105.28,108.443,111.605,113.303,114.452,116.156,117.262,119.351,122.933,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1771,,1,108.4603,0.04325,,93.964,97.548,99.638,100.744,102.449,103.598,105.296,108.46,111.624,113.322,114.472,116.176,117.283,119.373,122.956,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1772,,1,108.4779,0.04325,,93.98,97.563,99.654,100.761,102.465,103.615,105.313,108.478,111.642,113.341,114.491,116.195,117.302,119.392,122.976,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1773,,1,108.4954,0.04325,,93.995,97.579,99.67,100.777,102.482,103.632,105.33,108.495,111.66,113.359,114.509,116.214,117.321,119.412,122.996,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1774,,1,108.513,0.04326,,94.007,97.592,99.684,100.792,102.497,103.648,105.347,108.513,111.679,113.378,114.529,116.234,117.342,119.434,123.019,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1775,,1,108.5306,0.04326,,94.022,97.608,99.7,100.808,102.514,103.665,105.364,108.531,111.697,113.397,114.548,116.253,117.361,119.453,123.039,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1776,,1,108.5481,0.04327,,94.034,97.622,99.714,100.822,102.529,103.68,105.38,108.548,111.716,113.416,114.567,116.274,117.382,119.475,123.063,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1777,,1,108.5657,0.04327,,94.049,97.637,99.73,100.839,102.545,103.697,105.397,108.566,111.734,113.434,114.586,116.293,117.401,119.494,123.082,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1778,,1,108.5832,0.04327,,94.064,97.653,99.746,100.855,102.562,103.714,105.414,108.583,111.752,113.453,114.604,116.311,117.42,119.513,123.102,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1779,,1,108.6008,0.04328,,94.076,97.666,99.761,100.87,102.577,103.729,105.431,108.601,111.771,113.472,114.624,116.332,117.441,119.535,123.126,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1780,,1,108.6183,0.04328,,94.091,97.682,99.777,100.886,102.594,103.746,105.448,108.618,111.789,113.491,114.643,116.351,117.46,119.554,123.145,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1781,,1,108.6358,0.04329,,94.103,97.695,99.791,100.9,102.609,103.762,105.464,108.636,111.808,113.51,114.663,116.371,117.481,119.576,123.169,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1782,,1,108.6533,0.04329,,94.118,97.711,99.807,100.917,102.625,103.778,105.481,108.653,111.826,113.528,114.681,116.39,117.5,119.596,123.189,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1783,,1,108.6709,0.04329,,94.133,97.727,99.823,100.933,102.642,103.795,105.498,108.671,111.844,113.547,114.7,116.409,117.519,119.615,123.208,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1784,,1,108.6884,0.0433,,94.145,97.74,99.837,100.947,102.657,103.811,105.514,108.688,111.863,113.566,114.72,116.429,117.54,119.637,123.232,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1785,,1,108.7059,0.0433,,94.16,97.756,99.853,100.964,102.674,103.827,105.531,108.706,111.881,113.584,114.738,116.448,117.559,119.656,123.252,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1786,,1,108.7234,0.04331,,94.172,97.769,99.867,100.978,102.689,103.843,105.547,108.723,111.899,113.604,114.758,116.469,117.58,119.678,123.275,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1787,,1,108.7409,0.04331,,94.187,97.785,99.883,100.994,102.705,103.86,105.564,108.741,111.917,113.622,114.776,116.487,117.599,119.697,123.295,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1788,,1,108.7583,0.04331,,94.202,97.8,99.899,101.011,102.722,103.876,105.581,108.758,111.935,113.64,114.795,116.506,117.617,119.716,123.314,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1789,,1,108.7758,0.04332,,94.214,97.814,99.913,101.025,102.737,103.892,105.597,108.776,111.954,113.66,114.815,116.527,117.638,119.738,123.337,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1790,,1,108.7933,0.04332,,94.229,97.829,99.929,101.041,102.753,103.909,105.614,108.793,111.972,113.678,114.833,116.545,117.657,119.757,123.357,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1791,,1,108.8108,0.04333,,94.241,97.843,99.943,101.056,102.769,103.924,105.631,108.811,111.991,113.697,114.853,116.566,117.678,119.779,123.381,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1792,,1,108.8282,0.04333,,94.256,97.858,99.959,101.072,102.785,103.941,105.648,108.828,112.009,113.716,114.871,116.585,117.697,119.798,123.4,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1793,,1,108.8457,0.04333,,94.271,97.874,99.975,101.088,102.802,103.958,105.665,108.846,112.027,113.734,114.89,116.603,117.716,119.817,123.42,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1794,,1,108.8632,0.04334,,94.283,97.887,99.989,101.103,102.817,103.973,105.681,108.863,112.046,113.753,114.91,116.624,117.737,119.839,123.443,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1795,,1,108.8806,0.04334,,94.298,97.903,100.005,101.119,102.833,103.99,105.698,108.881,112.063,113.771,114.928,116.642,117.756,119.858,123.463,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1796,,1,108.8981,0.04335,,94.31,97.916,100.019,101.133,102.848,104.005,105.714,108.898,112.082,113.791,114.948,116.663,117.777,119.88,123.486,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1797,,1,108.9155,0.04335,,94.325,97.932,100.035,101.149,102.865,104.022,105.731,108.916,112.1,113.809,114.966,116.682,117.796,119.899,123.506,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1798,,1,108.9329,0.04335,,94.34,97.947,100.051,101.166,102.881,104.039,105.748,108.933,112.118,113.827,114.985,116.7,117.814,119.918,123.526,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1799,,1,108.9504,0.04336,,94.352,97.961,100.065,101.18,102.896,104.054,105.764,108.95,112.137,113.847,115.005,116.721,117.835,119.94,123.549,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1800,,1,108.9678,0.04336,,94.367,97.976,100.081,101.196,102.913,104.071,105.781,108.968,112.155,113.865,115.023,116.739,117.854,119.959,123.569,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1801,,1,108.9852,0.04337,,94.379,97.989,100.095,101.21,102.928,104.086,105.797,108.985,112.173,113.884,115.043,116.76,117.875,119.981,123.592,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1802,,1,109.0026,0.04337,,94.394,98.005,100.111,101.227,102.944,104.103,105.814,109.003,112.191,113.902,115.061,116.779,117.894,120,123.611,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1803,,1,109.02,0.04337,,94.409,98.021,100.127,101.243,102.961,104.12,105.831,109.02,112.209,113.92,115.079,116.797,117.913,120.019,123.631,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1804,,1,109.0374,0.04338,,94.42,98.034,100.141,101.257,102.976,104.135,105.847,109.037,112.228,113.94,115.099,116.818,117.934,120.041,123.654,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1805,,1,109.0548,0.04338,,94.436,98.049,100.157,101.273,102.992,104.152,105.864,109.055,112.246,113.958,115.118,116.836,117.952,120.06,123.674,lhfa-girls-percentiles-expanded-tables (1).xlsx
LHFA,F,,1806,,1,109.0722,0.04339,,94.447,98.062,100.171,101.288,103.007,104.167,105.88,109.072,112.264,113.977,115.137,116.857,117.973,120.082,123.697,lhfa-girls-percentiles-expanded-tables (1).xlsx
