id,punto_id,sd5neg,sd4neg,sd3neg,sd2neg,sd1neg,sd0,sd1,sd2,sd3,sd4,fuente_archivo
9242,9242,,10.640000,12.330000,14.020000,15.982000,18.265000,20.932000,24.056000,27.728000,31.400000,wfa-boys-zscore-expanded-tables.xlsx
9243,9243,,10.643000,12.333000,14.024000,15.986000,18.270000,20.938000,24.064000,27.738000,31.412000,wfa-boys-zscore-expanded-tables.xlsx
9244,9244,,10.645000,12.336000,14.027000,15.990000,18.276000,20.945000,24.072000,27.748000,31.424000,wfa-boys-zscore-expanded-tables.xlsx
9245,9245,,10.648000,12.339000,14.031000,15.995000,18.281000,20.952000,24.080000,27.758000,31.436000,wfa-boys-zscore-expanded-tables.xlsx
9246,9246,,10.650000,12.342000,14.035000,15.999000,18.287000,20.958000,24.089000,27.769000,31.449000,wfa-boys-zscore-expanded-tables.xlsx
9247,9247,,10.652000,12.345000,14.038000,16.004000,18.292000,20.965000,24.097000,27.779000,31.461000,wfa-boys-zscore-expanded-tables.xlsx
9248,9248,,10.655000,12.348000,14.042000,16.008000,18.298000,20.972000,24.105000,27.789000,31.473000,wfa-boys-zscore-expanded-tables.xlsx
9249,9249,,10.657000,12.351000,14.046000,16.012000,18.303000,20.978000,24.113000,27.799000,31.485000,wfa-boys-zscore-expanded-tables.xlsx
9250,9250,,10.660000,12.354000,14.049000,16.017000,18.308000,20.985000,24.121000,27.810000,31.498000,wfa-boys-zscore-expanded-tables.xlsx
9251,9251,,10.662000,12.358000,14.053000,16.021000,18.314000,20.992000,24.130000,27.820000,31.510000,wfa-boys-zscore-expanded-tables.xlsx
9252,9252,,10.664000,12.360000,14.056000,16.026000,18.319000,20.998000,24.138000,27.831000,31.523000,wfa-boys-zscore-expanded-tables.xlsx
9253,9253,,10.667000,12.363000,14.060000,16.030000,18.324000,21.005000,24.147000,27.841000,31.535000,wfa-boys-zscore-expanded-tables.xlsx
9254,9254,,10.669000,12.366000,14.063000,16.034000,18.330000,21.012000,24.155000,27.851000,31.548000,wfa-boys-zscore-expanded-tables.xlsx
9255,9255,,10.671000,12.369000,14.067000,16.039000,18.335000,21.018000,24.163000,27.861000,31.560000,wfa-boys-zscore-expanded-tables.xlsx
9256,9256,,10.674000,12.372000,14.071000,16.043000,18.341000,21.025000,24.171000,27.872000,31.572000,wfa-boys-zscore-expanded-tables.xlsx
9257,9257,,10.676000,12.375000,14.074000,16.048000,18.346000,21.031000,24.179000,27.882000,31.584000,wfa-boys-zscore-expanded-tables.xlsx
9258,9258,,10.679000,12.378000,14.078000,16.052000,18.351000,21.038000,24.188000,27.892000,31.597000,wfa-boys-zscore-expanded-tables.xlsx
9259,9259,,10.681000,12.381000,14.082000,16.056000,18.357000,21.045000,24.196000,27.902000,31.609000,wfa-boys-zscore-expanded-tables.xlsx
9260,9260,,10.683000,12.384000,14.085000,16.061000,18.362000,21.051000,24.204000,27.913000,31.621000,wfa-boys-zscore-expanded-tables.xlsx
9261,9261,,10.686000,12.387000,14.089000,16.065000,18.368000,21.058000,24.212000,27.923000,31.633000,wfa-boys-zscore-expanded-tables.xlsx
9262,9262,,10.688000,12.390000,14.093000,16.070000,18.373000,21.065000,24.220000,27.933000,31.646000,wfa-boys-zscore-expanded-tables.xlsx
9263,9263,,10.690000,12.393000,14.096000,16.074000,18.378000,21.072000,24.229000,27.944000,31.659000,wfa-boys-zscore-expanded-tables.xlsx
9264,9264,,10.693000,12.396000,14.100000,16.078000,18.384000,21.078000,24.237000,27.954000,31.671000,wfa-boys-zscore-expanded-tables.xlsx
9265,9265,,10.695000,12.399000,14.103000,16.083000,18.389000,21.085000,24.245000,27.964000,31.683000,wfa-boys-zscore-expanded-tables.xlsx
9266,9266,,10.697000,12.402000,14.107000,16.087000,18.394000,21.091000,24.254000,27.975000,31.696000,wfa-boys-zscore-expanded-tables.xlsx
9267,9267,,10.700000,12.405000,14.111000,16.092000,18.400000,21.098000,24.262000,27.985000,31.708000,wfa-boys-zscore-expanded-tables.xlsx
9268,9268,,10.702000,12.408000,14.114000,16.096000,18.405000,21.105000,24.270000,27.995000,31.720000,wfa-boys-zscore-expanded-tables.xlsx
9269,9269,,10.705000,12.411000,14.118000,16.100000,18.411000,21.111000,24.278000,28.005000,31.732000,wfa-boys-zscore-expanded-tables.xlsx
9270,9270,,10.707000,12.414000,14.121000,16.105000,18.416000,21.118000,24.287000,28.016000,31.745000,wfa-boys-zscore-expanded-tables.xlsx
9271,9271,,10.709000,12.417000,14.125000,16.109000,18.422000,21.125000,24.295000,28.026000,31.757000,wfa-boys-zscore-expanded-tables.xlsx
9272,9272,,10.712000,12.420000,14.129000,16.114000,18.427000,21.131000,24.303000,28.036000,31.769000,wfa-boys-zscore-expanded-tables.xlsx
9273,9273,,10.714000,12.423000,14.132000,16.118000,18.432000,21.138000,24.311000,28.046000,31.781000,wfa-boys-zscore-expanded-tables.xlsx
9274,9274,,10.716000,12.426000,14.136000,16.122000,18.438000,21.145000,24.320000,28.057000,31.795000,wfa-boys-zscore-expanded-tables.xlsx
9275,9275,,10.719000,12.429000,14.139000,16.127000,18.443000,21.151000,24.328000,28.068000,31.807000,wfa-boys-zscore-expanded-tables.xlsx
9276,9276,,10.721000,12.432000,14.143000,16.131000,18.448000,21.158000,24.336000,28.078000,31.820000,wfa-boys-zscore-expanded-tables.xlsx
9277,9277,,10.723000,12.435000,14.147000,16.136000,18.454000,21.164000,24.345000,28.088000,31.832000,wfa-boys-zscore-expanded-tables.xlsx
9278,9278,,10.726000,12.438000,14.150000,16.140000,18.459000,21.171000,24.353000,28.098000,31.844000,wfa-boys-zscore-expanded-tables.xlsx
9279,9279,,10.728000,12.441000,14.154000,16.144000,18.464000,21.178000,24.361000,28.109000,31.856000,wfa-boys-zscore-expanded-tables.xlsx
9280,9280,,10.731000,12.444000,14.158000,16.149000,18.470000,21.184000,24.369000,28.119000,31.869000,wfa-boys-zscore-expanded-tables.xlsx
9281,9281,,10.733000,12.447000,14.161000,16.153000,18.475000,21.191000,24.377000,28.129000,31.881000,wfa-boys-zscore-expanded-tables.xlsx
9282,9282,,10.736000,12.450000,14.165000,16.158000,18.481000,21.198000,24.386000,28.139000,31.893000,wfa-boys-zscore-expanded-tables.xlsx
9283,9283,,10.738000,12.453000,14.168000,16.162000,18.486000,21.204000,24.394000,28.150000,31.905000,wfa-boys-zscore-expanded-tables.xlsx
9284,9284,,10.740000,12.456000,14.172000,16.166000,18.491000,21.211000,24.402000,28.160000,31.917000,wfa-boys-zscore-expanded-tables.xlsx
9285,9285,,10.742000,12.459000,14.175000,16.171000,18.497000,21.218000,24.411000,28.171000,31.931000,wfa-boys-zscore-expanded-tables.xlsx
9286,9286,,1.671000,2.033000,2.395000,2.794000,3.232000,3.711000,4.230000,4.793000,5.356000,wfa-girls-zscore-expanded-tables.xlsx
9287,9287,,1.635000,1.994000,2.352000,2.752000,3.196000,3.685000,4.222000,4.810000,5.398000,wfa-girls-zscore-expanded-tables.xlsx
9288,9288,,1.643000,2.002000,2.362000,2.764000,3.210000,3.704000,4.249000,4.846000,5.443000,wfa-girls-zscore-expanded-tables.xlsx
9289,9289,,1.656000,2.017000,2.378000,2.782000,3.232000,3.730000,4.280000,4.885000,5.489000,wfa-girls-zscore-expanded-tables.xlsx
9290,9290,,1.672000,2.034000,2.397000,2.803000,3.256000,3.758000,4.314000,4.925000,5.537000,wfa-girls-zscore-expanded-tables.xlsx
9291,9291,,1.689000,2.053000,2.418000,2.826000,3.282000,3.789000,4.349000,4.967000,5.585000,wfa-girls-zscore-expanded-tables.xlsx
9292,9292,,1.708000,2.074000,2.440000,2.851000,3.310000,3.820000,4.386000,5.009000,5.633000,wfa-girls-zscore-expanded-tables.xlsx
9293,9293,,1.727000,2.096000,2.464000,2.877000,3.339000,3.853000,4.423000,5.052000,5.682000,wfa-girls-zscore-expanded-tables.xlsx
9294,9294,,1.748000,2.118000,2.488000,2.904000,3.369000,3.887000,4.461000,5.096000,5.731000,wfa-girls-zscore-expanded-tables.xlsx
9295,9295,,1.769000,2.141000,2.513000,2.932000,3.400000,3.921000,4.500000,5.140000,5.780000,wfa-girls-zscore-expanded-tables.xlsx
9296,9296,,1.791000,2.165000,2.540000,2.960000,3.431000,3.957000,4.540000,5.186000,5.831000,wfa-girls-zscore-expanded-tables.xlsx
9297,9297,,1.814000,2.190000,2.567000,2.990000,3.464000,3.993000,4.581000,5.232000,5.883000,wfa-girls-zscore-expanded-tables.xlsx
9298,9298,,1.837000,2.216000,2.595000,3.021000,3.498000,4.031000,4.623000,5.280000,5.936000,wfa-girls-zscore-expanded-tables.xlsx
9299,9299,,1.861000,2.242000,2.623000,3.052000,3.533000,4.070000,4.667000,5.329000,5.991000,wfa-girls-zscore-expanded-tables.xlsx
9300,9300,,1.885000,2.269000,2.653000,3.085000,3.569000,4.110000,4.712000,5.379000,6.047000,wfa-girls-zscore-expanded-tables.xlsx
9301,9301,,1.910000,2.297000,2.683000,3.118000,3.606000,4.151000,4.758000,5.431000,6.104000,wfa-girls-zscore-expanded-tables.xlsx
9302,9302,,1.935000,2.325000,2.714000,3.152000,3.644000,4.193000,4.804000,5.483000,6.162000,wfa-girls-zscore-expanded-tables.xlsx
9303,9303,,1.961000,2.353000,2.745000,3.187000,3.682000,4.235000,4.852000,5.536000,6.221000,wfa-girls-zscore-expanded-tables.xlsx
9304,9304,,1.987000,2.382000,2.777000,3.221000,3.720000,4.278000,4.899000,5.589000,6.279000,wfa-girls-zscore-expanded-tables.xlsx
9305,9305,,2.013000,2.410000,2.808000,3.256000,3.758000,4.320000,4.946000,5.642000,6.338000,wfa-girls-zscore-expanded-tables.xlsx
9306,9306,,2.039000,2.439000,2.840000,3.291000,3.797000,4.363000,4.994000,5.695000,6.397000,wfa-girls-zscore-expanded-tables.xlsx
9307,9307,,2.064000,2.468000,2.871000,3.325000,3.835000,4.406000,5.042000,5.749000,6.456000,wfa-girls-zscore-expanded-tables.xlsx
9308,9308,,2.090000,2.496000,2.903000,3.360000,3.874000,4.448000,5.089000,5.802000,6.514000,wfa-girls-zscore-expanded-tables.xlsx
9309,9309,,2.116000,2.525000,2.934000,3.395000,3.912000,4.490000,5.136000,5.854000,6.572000,wfa-girls-zscore-expanded-tables.xlsx
9310,9310,,2.142000,2.553000,2.965000,3.429000,3.950000,4.532000,5.183000,5.906000,6.630000,wfa-girls-zscore-expanded-tables.xlsx
9311,9311,,2.167000,2.582000,2.996000,3.463000,3.987000,4.574000,5.229000,5.958000,6.687000,wfa-girls-zscore-expanded-tables.xlsx
9312,9312,,2.193000,2.610000,3.027000,3.497000,4.025000,4.616000,5.275000,6.010000,6.745000,wfa-girls-zscore-expanded-tables.xlsx
9313,9313,,2.218000,2.638000,3.058000,3.531000,4.062000,4.657000,5.321000,6.061000,6.801000,wfa-girls-zscore-expanded-tables.xlsx
9314,9314,,2.243000,2.665000,3.088000,3.564000,4.099000,4.698000,5.366000,6.112000,6.857000,wfa-girls-zscore-expanded-tables.xlsx
9315,9315,,2.268000,2.693000,3.118000,3.597000,4.135000,4.738000,5.411000,6.162000,6.912000,wfa-girls-zscore-expanded-tables.xlsx
9316,9316,,2.293000,2.720000,3.148000,3.630000,4.172000,4.778000,5.456000,6.212000,6.967000,wfa-girls-zscore-expanded-tables.xlsx
9317,9317,,2.317000,2.747000,3.178000,3.663000,4.208000,4.818000,5.500000,6.261000,7.022000,wfa-girls-zscore-expanded-tables.xlsx
9318,9318,,2.341000,2.774000,3.207000,3.695000,4.243000,4.857000,5.544000,6.310000,7.075000,wfa-girls-zscore-expanded-tables.xlsx
9319,9319,,2.365000,2.801000,3.236000,3.727000,4.278000,4.896000,5.587000,6.358000,7.129000,wfa-girls-zscore-expanded-tables.xlsx
9320,9320,,2.389000,2.827000,3.265000,3.758000,4.313000,4.935000,5.630000,6.406000,7.181000,wfa-girls-zscore-expanded-tables.xlsx
9321,9321,,2.413000,2.853000,3.294000,3.790000,4.348000,4.973000,5.672000,6.453000,7.233000,wfa-girls-zscore-expanded-tables.xlsx
9322,9322,,2.436000,2.879000,3.322000,3.821000,4.382000,5.011000,5.714000,6.500000,7.285000,wfa-girls-zscore-expanded-tables.xlsx
9323,9323,,2.459000,2.904000,3.350000,3.851000,4.416000,5.048000,5.756000,6.546000,7.336000,wfa-girls-zscore-expanded-tables.xlsx
9324,9324,,2.482000,2.930000,3.377000,3.882000,4.449000,5.085000,5.797000,6.592000,7.386000,wfa-girls-zscore-expanded-tables.xlsx
9325,9325,,2.505000,2.955000,3.405000,3.912000,4.482000,5.122000,5.837000,6.637000,7.436000,wfa-girls-zscore-expanded-tables.xlsx
9326,9326,,2.527000,2.980000,3.432000,3.942000,4.515000,5.158000,5.878000,6.682000,7.486000,wfa-girls-zscore-expanded-tables.xlsx
9327,9327,,2.550000,3.004000,3.459000,3.971000,4.547000,5.194000,5.917000,6.726000,7.534000,wfa-girls-zscore-expanded-tables.xlsx
9328,9328,,2.572000,3.029000,3.485000,4.000000,4.579000,5.229000,5.957000,6.770000,7.583000,wfa-girls-zscore-expanded-tables.xlsx
9329,9329,,2.594000,3.053000,3.512000,4.029000,4.611000,5.264000,5.995000,6.813000,7.631000,wfa-girls-zscore-expanded-tables.xlsx
9330,9330,,2.615000,3.077000,3.538000,4.058000,4.642000,5.299000,6.034000,6.856000,7.678000,wfa-girls-zscore-expanded-tables.xlsx
9331,9331,,2.637000,3.100000,3.564000,4.086000,4.674000,5.333000,6.072000,6.898000,7.725000,wfa-girls-zscore-expanded-tables.xlsx
9332,9332,,2.658000,3.124000,3.589000,4.114000,4.704000,5.367000,6.110000,6.941000,7.771000,wfa-girls-zscore-expanded-tables.xlsx
9333,9333,,2.679000,3.147000,3.614000,4.142000,4.735000,5.401000,6.147000,6.982000,7.817000,wfa-girls-zscore-expanded-tables.xlsx
9334,9334,,2.700000,3.170000,3.639000,4.169000,4.765000,5.434000,6.184000,7.024000,7.863000,wfa-girls-zscore-expanded-tables.xlsx
9335,9335,,2.720000,3.192000,3.664000,4.196000,4.795000,5.467000,6.221000,7.064000,7.908000,wfa-girls-zscore-expanded-tables.xlsx
9336,9336,,2.741000,3.215000,3.689000,4.223000,4.824000,5.500000,6.257000,7.105000,7.952000,wfa-girls-zscore-expanded-tables.xlsx
9337,9337,,2.761000,3.237000,3.713000,4.250000,4.854000,5.532000,6.293000,7.145000,7.996000,wfa-girls-zscore-expanded-tables.xlsx
9338,9338,,2.781000,3.259000,3.737000,4.276000,4.883000,5.564000,6.329000,7.185000,8.040000,wfa-girls-zscore-expanded-tables.xlsx
9339,9339,,2.801000,3.281000,3.761000,4.302000,4.912000,5.596000,6.364000,7.224000,8.084000,wfa-girls-zscore-expanded-tables.xlsx
9340,9340,,2.821000,3.303000,3.785000,4.328000,4.940000,5.627000,6.399000,7.263000,8.127000,wfa-girls-zscore-expanded-tables.xlsx
9341,9341,,2.840000,3.324000,3.808000,4.354000,4.968000,5.658000,6.433000,7.301000,8.169000,wfa-girls-zscore-expanded-tables.xlsx
9342,9342,,2.860000,3.345000,3.831000,4.379000,4.996000,5.689000,6.467000,7.339000,8.211000,wfa-girls-zscore-expanded-tables.xlsx
9343,9343,,2.879000,3.366000,3.854000,4.404000,5.024000,5.720000,6.501000,7.377000,8.253000,wfa-girls-zscore-expanded-tables.xlsx
9344,9344,,2.898000,3.387000,3.877000,4.429000,5.051000,5.750000,6.535000,7.414000,8.294000,wfa-girls-zscore-expanded-tables.xlsx
9345,9345,,2.916000,3.408000,3.899000,4.454000,5.078000,5.780000,6.568000,7.452000,8.335000,wfa-girls-zscore-expanded-tables.xlsx
9346,9346,,2.935000,3.428000,3.922000,4.478000,5.105000,5.810000,6.601000,7.488000,8.376000,wfa-girls-zscore-expanded-tables.xlsx
9347,9347,,2.953000,3.449000,3.944000,4.502000,5.132000,5.839000,6.634000,7.525000,8.416000,wfa-girls-zscore-expanded-tables.xlsx
9348,9348,,2.972000,3.469000,3.966000,4.526000,5.158000,5.868000,6.666000,7.561000,8.457000,wfa-girls-zscore-expanded-tables.xlsx
9349,9349,,2.990000,3.489000,3.987000,4.550000,5.184000,5.897000,6.699000,7.597000,8.496000,wfa-girls-zscore-expanded-tables.xlsx
9350,9350,,3.008000,3.508000,4.009000,4.574000,5.210000,5.926000,6.731000,7.633000,8.536000,wfa-girls-zscore-expanded-tables.xlsx
9351,9351,,3.026000,3.528000,4.031000,4.597000,5.236000,5.955000,6.762000,7.669000,8.575000,wfa-girls-zscore-expanded-tables.xlsx
9352,9352,,3.044000,3.548000,4.052000,4.621000,5.262000,5.983000,6.794000,7.704000,8.614000,wfa-girls-zscore-expanded-tables.xlsx
9353,9353,,3.061000,3.567000,4.073000,4.644000,5.287000,6.011000,6.825000,7.739000,8.652000,wfa-girls-zscore-expanded-tables.xlsx
9354,9354,,3.079000,3.586000,4.094000,4.667000,5.312000,6.039000,6.856000,7.773000,8.690000,wfa-girls-zscore-expanded-tables.xlsx
9355,9355,,3.096000,3.605000,4.114000,4.689000,5.337000,6.066000,6.886000,7.807000,8.728000,wfa-girls-zscore-expanded-tables.xlsx
9356,9356,,3.113000,3.624000,4.135000,4.712000,5.362000,6.094000,6.917000,7.842000,8.766000,wfa-girls-zscore-expanded-tables.xlsx
9357,9357,,3.130000,3.643000,4.155000,4.734000,5.386000,6.121000,6.947000,7.875000,8.804000,wfa-girls-zscore-expanded-tables.xlsx
9358,9358,,3.147000,3.661000,4.175000,4.756000,5.411000,6.148000,6.977000,7.909000,8.841000,wfa-girls-zscore-expanded-tables.xlsx
9359,9359,,3.163000,3.679000,4.195000,4.778000,5.435000,6.175000,7.007000,7.942000,8.878000,wfa-girls-zscore-expanded-tables.xlsx
9360,9360,,3.180000,3.698000,4.215000,4.800000,5.459000,6.201000,7.036000,7.975000,8.914000,wfa-girls-zscore-expanded-tables.xlsx
9361,9361,,3.196000,3.716000,4.235000,4.821000,5.482000,6.227000,7.066000,8.008000,8.951000,wfa-girls-zscore-expanded-tables.xlsx
9362,9362,,3.213000,3.734000,4.255000,4.843000,5.506000,6.254000,7.095000,8.041000,8.987000,wfa-girls-zscore-expanded-tables.xlsx
9363,9363,,3.229000,3.752000,4.274000,4.864000,5.530000,6.279000,7.124000,8.073000,9.022000,wfa-girls-zscore-expanded-tables.xlsx
9364,9364,,3.245000,3.769000,4.293000,4.885000,5.553000,6.305000,7.152000,8.105000,9.058000,wfa-girls-zscore-expanded-tables.xlsx
9365,9365,,3.261000,3.787000,4.312000,4.906000,5.576000,6.331000,7.181000,8.137000,9.093000,wfa-girls-zscore-expanded-tables.xlsx
9366,9366,,3.277000,3.804000,4.331000,4.927000,5.599000,6.356000,7.209000,8.169000,9.128000,wfa-girls-zscore-expanded-tables.xlsx
9367,9367,,3.292000,3.821000,4.350000,4.947000,5.621000,6.381000,7.237000,8.200000,9.163000,wfa-girls-zscore-expanded-tables.xlsx
9368,9368,,3.308000,3.838000,4.369000,4.968000,5.644000,6.406000,7.265000,8.231000,9.198000,wfa-girls-zscore-expanded-tables.xlsx
9369,9369,,3.323000,3.855000,4.387000,4.988000,5.666000,6.431000,7.292000,8.262000,9.232000,wfa-girls-zscore-expanded-tables.xlsx
9370,9370,,3.339000,3.872000,4.406000,5.008000,5.688000,6.455000,7.320000,8.293000,9.266000,wfa-girls-zscore-expanded-tables.xlsx
9371,9371,,3.354000,3.889000,4.424000,5.028000,5.710000,6.480000,7.347000,8.324000,9.300000,wfa-girls-zscore-expanded-tables.xlsx
9372,9372,,3.369000,3.905000,4.442000,5.048000,5.732000,6.504000,7.374000,8.354000,9.334000,wfa-girls-zscore-expanded-tables.xlsx
9373,9373,,3.384000,3.922000,4.460000,5.068000,5.754000,6.528000,7.401000,8.384000,9.367000,wfa-girls-zscore-expanded-tables.xlsx
9374,9374,,3.399000,3.938000,4.478000,5.087000,5.776000,6.552000,7.428000,8.414000,9.401000,wfa-girls-zscore-expanded-tables.xlsx
9375,9375,,3.414000,3.955000,4.496000,5.107000,5.797000,6.576000,7.454000,8.444000,9.433000,wfa-girls-zscore-expanded-tables.xlsx
9376,9376,,3.428000,3.971000,4.513000,5.126000,5.818000,6.599000,7.480000,8.473000,9.466000,wfa-girls-zscore-expanded-tables.xlsx
9377,9377,,3.443000,3.987000,4.531000,5.145000,5.839000,6.623000,7.506000,8.503000,9.499000,wfa-girls-zscore-expanded-tables.xlsx
9378,9378,,3.457000,4.003000,4.548000,5.164000,5.860000,6.646000,7.532000,8.532000,9.531000,wfa-girls-zscore-expanded-tables.xlsx
9379,9379,,3.472000,4.018000,4.565000,5.183000,5.881000,6.669000,7.558000,8.561000,9.563000,wfa-girls-zscore-expanded-tables.xlsx
9380,9380,,3.486000,4.034000,4.582000,5.202000,5.902000,6.692000,7.584000,8.590000,9.596000,wfa-girls-zscore-expanded-tables.xlsx
9381,9381,,3.500000,4.050000,4.599000,5.221000,5.922000,6.715000,7.609000,8.618000,9.627000,wfa-girls-zscore-expanded-tables.xlsx
9382,9382,,3.515000,4.065000,4.616000,5.239000,5.943000,6.737000,7.634000,8.647000,9.659000,wfa-girls-zscore-expanded-tables.xlsx
9383,9383,,3.528000,4.081000,4.633000,5.257000,5.963000,6.760000,7.660000,8.675000,9.690000,wfa-girls-zscore-expanded-tables.xlsx
9384,9384,,3.542000,4.096000,4.650000,5.276000,5.983000,6.782000,7.685000,8.703000,9.722000,wfa-girls-zscore-expanded-tables.xlsx
9385,9385,,3.556000,4.111000,4.666000,5.294000,6.003000,6.805000,7.710000,8.731000,9.753000,wfa-girls-zscore-expanded-tables.xlsx
9386,9386,,3.570000,4.126000,4.683000,5.312000,6.023000,6.826000,7.734000,8.759000,9.784000,wfa-girls-zscore-expanded-tables.xlsx
9387,9387,,3.583000,4.141000,4.699000,5.330000,6.043000,6.848000,7.759000,8.786000,9.814000,wfa-girls-zscore-expanded-tables.xlsx
9388,9388,,3.597000,4.156000,4.715000,5.347000,6.062000,6.870000,7.783000,8.814000,9.845000,wfa-girls-zscore-expanded-tables.xlsx
9389,9389,,3.610000,4.171000,4.731000,5.365000,6.082000,6.892000,7.807000,8.841000,9.875000,wfa-girls-zscore-expanded-tables.xlsx
