id,punto_id,fuente_archivo,p01,p1,p3,p5,p10,p15,p25,p50,p75,p85,p90,p95,p97,p99,p999
134,134,bfa-boys-percentiles-expanded-tables.xlsx,13.347000,14.206000,14.735000,15.024000,15.481000,15.798000,16.279000,17.219000,18.219000,18.781000,19.173000,19.770000,20.169000,20.947000,22.358000
135,135,bfa-boys-percentiles-expanded-tables.xlsx,13.353000,14.212000,14.740000,15.029000,15.486000,15.803000,16.284000,17.223000,18.223000,18.786000,19.178000,19.775000,20.174000,20.952000,22.364000
136,136,bfa-boys-percentiles-expanded-tables.xlsx,13.358000,14.217000,14.745000,15.034000,15.491000,15.807000,16.288000,17.228000,18.228000,18.791000,19.183000,19.780000,20.180000,20.958000,22.370000
137,137,bfa-boys-percentiles-expanded-tables.xlsx,13.364000,14.222000,14.750000,15.039000,15.496000,15.812000,16.293000,17.233000,18.232000,18.795000,19.187000,19.785000,20.184000,20.963000,22.375000
138,138,bfa-boys-percentiles-expanded-tables.xlsx,13.370000,14.227000,14.755000,15.044000,15.500000,15.817000,16.298000,17.237000,18.237000,18.800000,19.192000,19.789000,20.189000,20.967000,22.381000
139,139,bfa-boys-percentiles-expanded-tables.xlsx,13.375000,14.232000,14.760000,15.048000,15.505000,15.821000,16.302000,17.241000,18.241000,18.804000,19.196000,19.794000,20.194000,20.972000,22.386000
140,140,bfa-boys-percentiles-expanded-tables.xlsx,13.380000,14.237000,14.765000,15.053000,15.509000,15.826000,16.306000,17.246000,18.245000,18.808000,19.200000,19.798000,20.198000,20.977000,22.391000
141,141,bfa-boys-percentiles-expanded-tables.xlsx,13.385000,14.242000,14.770000,15.058000,15.514000,15.830000,16.311000,17.250000,18.249000,18.812000,19.204000,19.803000,20.202000,20.981000,22.396000
142,142,bfa-boys-percentiles-expanded-tables.xlsx,13.390000,14.246000,14.774000,15.062000,15.518000,15.834000,16.315000,17.254000,18.253000,18.816000,19.209000,19.807000,20.207000,20.986000,22.402000
143,143,bfa-boys-percentiles-expanded-tables.xlsx,13.395000,14.251000,14.778000,15.066000,15.522000,15.838000,16.319000,17.258000,18.257000,18.820000,19.212000,19.811000,20.210000,20.990000,22.406000
144,144,bfa-boys-percentiles-expanded-tables.xlsx,13.400000,14.255000,14.783000,15.071000,15.526000,15.843000,16.323000,17.262000,18.261000,18.824000,19.217000,19.815000,20.215000,20.995000,22.411000
145,145,bfa-boys-percentiles-expanded-tables.xlsx,13.405000,14.260000,14.787000,15.075000,15.530000,15.847000,16.327000,17.265000,18.265000,18.828000,19.220000,19.819000,20.218000,20.998000,22.415000
146,146,bfa-boys-percentiles-expanded-tables.xlsx,13.409000,14.264000,14.791000,15.079000,15.534000,15.850000,16.330000,17.269000,18.268000,18.831000,19.224000,19.822000,20.222000,21.003000,22.420000
147,147,bfa-boys-percentiles-expanded-tables.xlsx,13.414000,14.269000,14.795000,15.083000,15.538000,15.854000,16.334000,17.272000,18.272000,18.835000,19.227000,19.826000,20.226000,21.006000,22.424000
148,148,bfa-boys-percentiles-expanded-tables.xlsx,13.418000,14.273000,14.799000,15.087000,15.542000,15.858000,16.337000,17.276000,18.275000,18.838000,19.231000,19.830000,20.230000,21.010000,22.429000
149,149,bfa-boys-percentiles-expanded-tables.xlsx,13.423000,14.277000,14.803000,15.090000,15.546000,15.861000,16.341000,17.279000,18.278000,18.842000,19.234000,19.833000,20.233000,21.014000,22.433000
150,150,bfa-boys-percentiles-expanded-tables.xlsx,13.427000,14.281000,14.807000,15.094000,15.549000,15.865000,16.344000,17.282000,18.282000,18.845000,19.237000,19.836000,20.236000,21.017000,22.437000
151,151,bfa-boys-percentiles-expanded-tables.xlsx,13.431000,14.284000,14.810000,15.098000,15.552000,15.868000,16.347000,17.285000,18.285000,18.848000,19.240000,19.839000,20.240000,21.021000,22.441000
152,152,bfa-boys-percentiles-expanded-tables.xlsx,13.436000,14.288000,14.814000,15.101000,15.556000,15.871000,16.351000,17.289000,18.288000,18.851000,19.243000,19.842000,20.243000,21.024000,22.444000
153,153,bfa-boys-percentiles-expanded-tables.xlsx,13.440000,14.292000,14.817000,15.104000,15.559000,15.875000,16.354000,17.291000,18.291000,18.854000,19.246000,19.845000,20.246000,21.027000,22.448000
154,154,bfa-boys-percentiles-expanded-tables.xlsx,13.443000,14.295000,14.821000,15.108000,15.562000,15.878000,16.357000,17.294000,18.293000,18.857000,19.249000,19.848000,20.249000,21.031000,22.452000
155,155,bfa-boys-percentiles-expanded-tables.xlsx,13.448000,14.299000,14.824000,15.111000,15.565000,15.881000,16.360000,17.297000,18.296000,18.859000,19.252000,19.851000,20.251000,21.033000,22.455000
156,156,bfa-boys-percentiles-expanded-tables.xlsx,13.451000,14.303000,14.827000,15.114000,15.568000,15.884000,16.363000,17.300000,18.299000,18.862000,19.254000,19.854000,20.254000,21.036000,22.458000
157,157,bfa-boys-percentiles-expanded-tables.xlsx,13.455000,14.306000,14.831000,15.117000,15.571000,15.886000,16.365000,17.302000,18.301000,18.864000,19.257000,19.856000,20.257000,21.039000,22.462000
158,158,bfa-boys-percentiles-expanded-tables.xlsx,13.459000,14.309000,14.834000,15.120000,15.574000,15.889000,16.368000,17.305000,18.304000,18.867000,19.259000,19.859000,20.259000,21.041000,22.464000
159,159,bfa-boys-percentiles-expanded-tables.xlsx,13.462000,14.312000,14.837000,15.123000,15.577000,15.892000,16.371000,17.307000,18.306000,18.869000,19.262000,19.861000,20.262000,21.044000,22.467000
160,160,bfa-boys-percentiles-expanded-tables.xlsx,13.466000,14.315000,14.840000,15.126000,15.580000,15.895000,16.373000,17.310000,18.308000,18.871000,19.264000,19.863000,20.264000,21.047000,22.470000
161,161,bfa-boys-percentiles-expanded-tables.xlsx,13.469000,14.318000,14.842000,15.129000,15.582000,15.897000,16.375000,17.312000,18.310000,18.873000,19.266000,19.866000,20.266000,21.049000,22.473000
162,162,bfa-boys-percentiles-expanded-tables.xlsx,13.472000,14.321000,14.845000,15.131000,15.585000,15.899000,16.378000,17.314000,18.312000,18.876000,19.268000,19.868000,20.269000,21.051000,22.476000
163,163,bfa-boys-percentiles-expanded-tables.xlsx,13.475000,14.324000,14.848000,15.134000,15.587000,15.902000,16.380000,17.316000,18.314000,18.878000,19.270000,19.870000,20.271000,21.054000,22.479000
164,164,bfa-boys-percentiles-expanded-tables.xlsx,13.479000,14.327000,14.851000,15.137000,15.590000,15.904000,16.382000,17.318000,18.316000,18.879000,19.272000,19.871000,20.272000,21.055000,22.481000
165,165,bfa-boys-percentiles-expanded-tables.xlsx,13.482000,14.330000,14.853000,15.139000,15.592000,15.906000,16.384000,17.320000,18.318000,18.881000,19.274000,19.873000,20.274000,21.057000,22.483000
166,166,bfa-boys-percentiles-expanded-tables.xlsx,13.485000,14.333000,14.856000,15.141000,15.594000,15.909000,16.386000,17.322000,18.320000,18.883000,19.276000,19.875000,20.276000,21.059000,22.485000
167,167,bfa-boys-percentiles-expanded-tables.xlsx,13.488000,14.335000,14.858000,15.144000,15.596000,15.911000,16.388000,17.324000,18.321000,18.884000,19.277000,19.877000,20.278000,21.061000,22.488000
168,168,bfa-boys-percentiles-expanded-tables.xlsx,13.491000,14.338000,14.860000,15.146000,15.598000,15.913000,16.390000,17.325000,18.323000,18.886000,19.279000,19.878000,20.280000,21.063000,22.490000
169,169,bfa-boys-percentiles-expanded-tables.xlsx,13.494000,14.340000,14.862000,15.148000,15.600000,15.914000,16.392000,17.327000,18.325000,18.887000,19.280000,19.880000,20.281000,21.065000,22.492000
170,170,bfa-boys-percentiles-expanded-tables.xlsx,13.496000,14.342000,14.865000,15.150000,15.602000,15.916000,16.394000,17.328000,18.326000,18.889000,19.282000,19.881000,20.283000,21.066000,22.494000
171,171,bfa-boys-percentiles-expanded-tables.xlsx,13.499000,14.345000,14.867000,15.152000,15.604000,15.918000,16.395000,17.330000,18.327000,18.890000,19.283000,19.883000,20.284000,21.068000,22.496000
172,172,bfa-boys-percentiles-expanded-tables.xlsx,13.502000,14.347000,14.869000,15.154000,15.606000,15.920000,16.397000,17.331000,18.329000,18.892000,19.284000,19.884000,20.285000,21.069000,22.497000
173,173,bfa-boys-percentiles-expanded-tables.xlsx,13.504000,14.349000,14.871000,15.156000,15.608000,15.921000,16.398000,17.333000,18.330000,18.893000,19.285000,19.885000,20.287000,21.070000,22.499000
174,174,bfa-boys-percentiles-expanded-tables.xlsx,13.507000,14.351000,14.873000,15.158000,15.609000,15.923000,16.400000,17.334000,18.331000,18.894000,19.286000,19.886000,20.288000,21.072000,22.500000
175,175,bfa-boys-percentiles-expanded-tables.xlsx,13.509000,14.353000,14.875000,15.160000,15.611000,15.925000,16.401000,17.335000,18.332000,18.895000,19.287000,19.887000,20.289000,21.073000,22.502000
176,176,bfa-boys-percentiles-expanded-tables.xlsx,13.511000,14.355000,14.876000,15.161000,15.613000,15.926000,16.402000,17.336000,18.333000,18.896000,19.288000,19.888000,20.290000,21.074000,22.503000
177,177,bfa-boys-percentiles-expanded-tables.xlsx,13.514000,14.357000,14.878000,15.163000,15.614000,15.927000,16.404000,17.337000,18.334000,18.897000,19.289000,19.889000,20.290000,21.075000,22.504000
178,178,bfa-boys-percentiles-expanded-tables.xlsx,13.516000,14.359000,14.880000,15.164000,15.615000,15.929000,16.405000,17.338000,18.335000,18.897000,19.290000,19.890000,20.291000,21.076000,22.505000
179,179,bfa-boys-percentiles-expanded-tables.xlsx,13.518000,14.361000,14.881000,15.166000,15.617000,15.930000,16.406000,17.339000,18.335000,18.898000,19.291000,19.891000,20.292000,21.076000,22.506000
180,180,bfa-boys-percentiles-expanded-tables.xlsx,13.520000,14.362000,14.883000,15.167000,15.618000,15.931000,16.407000,17.340000,18.336000,18.899000,19.291000,19.891000,20.293000,21.078000,22.508000
181,181,bfa-boys-percentiles-expanded-tables.xlsx,13.522000,14.364000,14.884000,15.168000,15.619000,15.932000,16.408000,17.341000,18.337000,18.899000,19.292000,19.892000,20.293000,21.078000,22.509000
182,182,bfa-boys-percentiles-expanded-tables.xlsx,13.524000,14.366000,14.885000,15.170000,15.620000,15.933000,16.409000,17.341000,18.337000,18.900000,19.292000,19.892000,20.294000,21.079000,22.510000
183,183,bfa-boys-percentiles-expanded-tables.xlsx,13.526000,14.367000,14.887000,15.171000,15.621000,15.934000,16.410000,17.342000,18.338000,18.900000,19.293000,19.893000,20.294000,21.079000,22.510000
184,184,bfa-boys-percentiles-expanded-tables.xlsx,13.528000,14.369000,14.888000,15.172000,15.622000,15.935000,16.410000,17.342000,18.338000,18.901000,19.293000,19.893000,20.294000,21.079000,22.511000
185,185,bfa-boys-percentiles-expanded-tables.xlsx,13.530000,14.370000,14.889000,15.173000,15.623000,15.936000,16.411000,17.343000,18.338000,18.901000,19.293000,19.893000,20.295000,21.080000,22.511000
186,186,bfa-boys-percentiles-expanded-tables.xlsx,13.531000,14.371000,14.890000,15.174000,15.624000,15.936000,16.412000,17.343000,18.339000,18.901000,19.294000,19.894000,20.295000,21.080000,22.512000
187,187,bfa-boys-percentiles-expanded-tables.xlsx,13.533000,14.373000,14.891000,15.175000,15.625000,15.937000,16.412000,17.344000,18.339000,18.901000,19.294000,19.894000,20.295000,21.080000,22.513000
188,188,bfa-boys-percentiles-expanded-tables.xlsx,13.535000,14.374000,14.892000,15.176000,15.626000,15.938000,16.413000,17.344000,18.339000,18.901000,19.294000,19.894000,20.295000,21.080000,22.513000
189,189,bfa-boys-percentiles-expanded-tables.xlsx,13.536000,14.375000,14.893000,15.177000,15.626000,15.938000,16.413000,17.344000,18.339000,18.901000,19.294000,19.893000,20.295000,21.080000,22.513000
190,190,bfa-boys-percentiles-expanded-tables.xlsx,13.538000,14.376000,14.894000,15.178000,15.627000,15.939000,16.414000,17.344000,18.339000,18.901000,19.294000,19.893000,20.295000,21.080000,22.513000
191,191,bfa-boys-percentiles-expanded-tables.xlsx,13.539000,14.377000,14.895000,15.178000,15.627000,15.939000,16.414000,17.344000,18.339000,18.901000,19.294000,19.893000,20.295000,21.080000,22.513000
192,192,bfa-boys-percentiles-expanded-tables.xlsx,13.540000,14.378000,14.896000,15.179000,15.628000,15.940000,16.414000,17.344000,18.339000,18.901000,19.293000,19.893000,20.295000,21.080000,22.513000
193,193,bfa-boys-percentiles-expanded-tables.xlsx,13.542000,14.379000,14.897000,15.180000,15.628000,15.940000,16.414000,17.344000,18.339000,18.900000,19.293000,19.893000,20.294000,21.079000,22.513000
194,194,bfa-boys-percentiles-expanded-tables.xlsx,13.543000,14.380000,14.897000,15.180000,15.629000,15.940000,16.414000,17.344000,18.338000,18.900000,19.293000,19.892000,20.294000,21.079000,22.513000
195,195,bfa-boys-percentiles-expanded-tables.xlsx,13.544000,14.381000,14.898000,15.181000,15.629000,15.941000,16.414000,17.344000,18.338000,18.900000,19.292000,19.892000,20.293000,21.079000,22.513000
196,196,bfa-boys-percentiles-expanded-tables.xlsx,13.545000,14.382000,14.898000,15.181000,15.629000,15.941000,16.415000,17.344000,18.338000,18.899000,19.291000,19.891000,20.293000,21.078000,22.512000
197,197,bfa-boys-percentiles-expanded-tables.xlsx,13.546000,14.382000,14.899000,15.181000,15.629000,15.941000,16.414000,17.343000,18.337000,18.899000,19.291000,19.890000,20.292000,21.077000,22.511000
198,198,bfa-boys-percentiles-expanded-tables.xlsx,13.547000,14.383000,14.899000,15.182000,15.630000,15.941000,16.414000,17.343000,18.337000,18.898000,19.290000,19.890000,20.292000,21.077000,22.512000
199,199,bfa-boys-percentiles-expanded-tables.xlsx,13.548000,14.383000,14.899000,15.182000,15.630000,15.941000,16.414000,17.343000,18.336000,18.897000,19.289000,19.889000,20.291000,21.076000,22.511000
200,200,bfa-boys-percentiles-expanded-tables.xlsx,13.549000,14.384000,14.900000,15.182000,15.630000,15.941000,16.414000,17.342000,18.335000,18.896000,19.288000,19.888000,20.290000,21.075000,22.510000
201,201,bfa-boys-percentiles-expanded-tables.xlsx,13.550000,14.384000,14.900000,15.182000,15.630000,15.940000,16.414000,17.342000,18.334000,18.896000,19.288000,19.887000,20.289000,21.075000,22.510000
202,202,bfa-boys-percentiles-expanded-tables.xlsx,13.551000,14.385000,14.900000,15.182000,15.629000,15.940000,16.413000,17.341000,18.333000,18.895000,19.287000,19.886000,20.288000,21.073000,22.508000
203,203,bfa-boys-percentiles-expanded-tables.xlsx,13.551000,14.385000,14.900000,15.182000,15.629000,15.940000,16.413000,17.340000,18.333000,18.894000,19.286000,19.885000,20.287000,21.073000,22.508000
204,204,bfa-boys-percentiles-expanded-tables.xlsx,13.552000,14.385000,14.900000,15.182000,15.629000,15.940000,16.412000,17.340000,18.332000,18.893000,19.285000,19.884000,20.286000,21.071000,22.507000
205,205,bfa-boys-percentiles-expanded-tables.xlsx,13.553000,14.386000,14.900000,15.182000,15.629000,15.939000,16.412000,17.339000,18.331000,18.892000,19.284000,19.883000,20.284000,21.070000,22.505000
206,206,bfa-boys-percentiles-expanded-tables.xlsx,13.553000,14.386000,14.900000,15.182000,15.628000,15.939000,16.411000,17.338000,18.330000,18.891000,19.282000,19.882000,20.283000,21.069000,22.505000
207,207,bfa-boys-percentiles-expanded-tables.xlsx,13.554000,14.386000,14.900000,15.182000,15.628000,15.938000,16.410000,17.337000,18.328000,18.889000,19.281000,19.880000,20.282000,21.067000,22.503000
208,208,bfa-boys-percentiles-expanded-tables.xlsx,13.554000,14.386000,14.900000,15.181000,15.627000,15.938000,16.410000,17.336000,18.327000,18.888000,19.280000,19.879000,20.281000,21.066000,22.502000
209,209,bfa-boys-percentiles-expanded-tables.xlsx,13.555000,14.386000,14.900000,15.181000,15.627000,15.937000,16.409000,17.335000,18.326000,18.887000,19.278000,19.878000,20.279000,21.065000,22.501000
210,210,bfa-boys-percentiles-expanded-tables.xlsx,13.555000,14.386000,14.900000,15.181000,15.627000,15.936000,16.408000,17.334000,18.325000,18.885000,19.277000,19.876000,20.277000,21.063000,22.499000
211,211,bfa-boys-percentiles-expanded-tables.xlsx,13.555000,14.386000,14.899000,15.180000,15.626000,15.936000,16.407000,17.333000,18.323000,18.884000,19.275000,19.875000,20.276000,21.061000,22.498000
212,212,bfa-boys-percentiles-expanded-tables.xlsx,13.556000,14.386000,14.899000,15.180000,15.625000,15.935000,16.406000,17.331000,18.322000,18.882000,19.274000,19.873000,20.274000,21.060000,22.496000
213,213,bfa-boys-percentiles-expanded-tables.xlsx,13.556000,14.385000,14.898000,15.179000,15.624000,15.934000,16.405000,17.330000,18.321000,18.881000,19.272000,19.871000,20.273000,21.058000,22.495000
214,214,bfa-boys-percentiles-expanded-tables.xlsx,13.556000,14.385000,14.898000,15.179000,15.624000,15.933000,16.404000,17.329000,18.319000,18.879000,19.271000,19.869000,20.271000,21.056000,22.493000
215,215,bfa-boys-percentiles-expanded-tables.xlsx,13.556000,14.385000,14.897000,15.178000,15.623000,15.932000,16.403000,17.328000,18.317000,18.877000,19.269000,19.868000,20.269000,21.055000,22.491000
216,216,bfa-boys-percentiles-expanded-tables.xlsx,13.556000,14.385000,14.897000,15.177000,15.622000,15.931000,16.402000,17.326000,18.316000,18.876000,19.267000,19.866000,20.267000,21.052000,22.489000
217,217,bfa-boys-percentiles-expanded-tables.xlsx,13.556000,14.384000,14.896000,15.176000,15.621000,15.930000,16.401000,17.325000,18.314000,18.874000,19.265000,19.864000,20.265000,21.051000,22.488000
218,218,bfa-boys-percentiles-expanded-tables.xlsx,13.556000,14.384000,14.895000,15.176000,15.620000,15.929000,16.399000,17.323000,18.312000,18.872000,19.263000,19.862000,20.263000,21.048000,22.485000
219,219,bfa-boys-percentiles-expanded-tables.xlsx,13.556000,14.383000,14.895000,15.175000,15.619000,15.928000,16.398000,17.322000,18.310000,18.870000,19.261000,19.860000,20.261000,21.047000,22.484000
220,220,bfa-boys-percentiles-expanded-tables.xlsx,13.556000,14.383000,14.894000,15.174000,15.618000,15.927000,16.397000,17.320000,18.308000,18.868000,19.259000,19.858000,20.259000,21.044000,22.481000
221,221,bfa-boys-percentiles-expanded-tables.xlsx,13.556000,14.382000,14.893000,15.173000,15.617000,15.926000,16.395000,17.318000,18.307000,18.866000,19.257000,19.856000,20.257000,21.042000,22.479000
222,222,bfa-boys-percentiles-expanded-tables.xlsx,13.556000,14.382000,14.892000,15.172000,15.616000,15.924000,16.394000,17.316000,18.305000,18.864000,19.255000,19.853000,20.254000,21.039000,22.477000
223,223,bfa-boys-percentiles-expanded-tables.xlsx,13.555000,14.381000,14.891000,15.171000,15.615000,15.923000,16.392000,17.315000,18.303000,18.862000,19.253000,19.851000,20.252000,21.037000,22.475000
224,224,bfa-boys-percentiles-expanded-tables.xlsx,13.555000,14.380000,14.890000,15.170000,15.613000,15.922000,16.391000,17.313000,18.300000,18.859000,19.250000,19.848000,20.249000,21.035000,22.472000
225,225,bfa-boys-percentiles-expanded-tables.xlsx,13.554000,14.379000,14.889000,15.169000,15.612000,15.920000,16.389000,17.311000,18.298000,18.857000,19.248000,19.846000,20.247000,21.032000,22.470000
226,226,bfa-boys-percentiles-expanded-tables.xlsx,13.554000,14.379000,14.888000,15.168000,15.611000,15.919000,16.388000,17.309000,18.296000,18.855000,19.246000,19.844000,20.244000,21.030000,22.467000
